position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7
7043,803.9375038,39.93748694,808.4375046,31.37499704,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7044,803.9444455,40.2222184,808.5000017,31.35714179,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7045,803.8823569,40.17644593,808.1875115,31.56249477,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7046,804.2631581,40.73684009,808.2941186,31.58823488,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7047,804.3684212,40.94736636,808.5000011,31.56249956,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7048,804.4117653,41.64705151,808.0000029,31.99999809,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7049,804.5000001,41.99999904,808.0588238,32.11764687,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7050,804.5000001,41.99999908,808.0000003,31.99999983,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7051,804.5333345,42.73331529,807.9444501,32.38888381,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7052,804.5000001,42.99999894,807.6250003,32.56249972,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7053,804.5,43.49999994,807.5625,32.62499998,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7054,804.5333333,43.73333331,807.5625,32.62499999,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7055,804.6000005,43.86665688,807.2500026,32.9999965,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7056,804.7058824,44.47058816,807.2142857,33.4285714,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7057,804.9,44.54999998,807,33.61538461,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7058,804.9444444,45.16666634,806.857143,34.21428557,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7059,804.9,45.54999998,806.5333333,34.59999999,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7060,805,45.99999919,806.4705884,34.94117613,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7061,804.9,46.29999994,806.3125,35.12499998,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7062,804.8888889,46.61110979,805.9375002,35.99999941,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7063,804.8125,46.81249983,805.7857143,36.28571422,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7064,804.7647062,47.05880903,805.3571439,36.99999252,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7065,804.7646456,47.05834106,805.1250945,37.43719948,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7066,804.6111204,47.11095576,804.8666633,38.3999207,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7067,804.5789529,47.31570435,804.7499962,38.49995999,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7068,804.3162216,47.5753117,804.6468167,39.23327867,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7069,804.3748112,47.93512489,804.6473593,39.64555867,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7070,804.1056815,48.41847293,804.6468792,40.23382294,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7071,804.0000061,49.49995855,804.866666,39.93330987,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7072,804.2499575,49.49905506,805.0557163,40.33277389,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7073,804.1666716,50.33328679,805.222225,40.72219821,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7074,804.3750044,50.93747931,805.5333324,40.73332294,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7075,804.2941186,51.17646594,805.5999998,40.86666437,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7076,804.3750013,51.93748575,805.6000013,41.3333253,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7077,804.4117664,52.35293232,805.6249997,41.5624956,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7078,804.3529412,52.76470576,805.7333333,42.19999995,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7079,804.2777783,53.4999965,805.7368422,42.57894586,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7080,804.1764729,54.23528482,805.9523809,43.33332952,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7081,804,55.24999999,806,43.5,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7082,804,55.24999999,806.0555556,44.16666666,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7083,803.7647059,55.88235284,805.952381,44.66666663,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7084,803.8125005,56.6249983,806.0476191,45.33333271,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7085,803.8333334,56.66666639,806,45.79999989,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7086,803.9411768,57.47058661,806.0526317,46.73684147,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7087,804.0555562,57.27777566,806.0555555,47.11111027,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7088,804.062543,57.31227315,806.055581,47.99990423,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7089,804.000436,57.83206174,806.1579271,48.42031397,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7090,803.9412055,58.47045277,806.0000119,48.79994309,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7091,804.2959379,58.28846171,806.1112233,49.7189187,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7092,804.3753178,58.93617366,806.0500451,50.04947288,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7093,804.3913512,59.53899674,805.9542743,50.65810904,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7094,804.5253799,59.74745315,805.9476954,50.85987586,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7095,804.8691901,59.34827166,805.9915079,51.62911299,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7096,805.2506338,59.59790055,806.0090536,52.20101514,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7097,805.5423481,59.73421993,806.1263104,52.1322707,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7098,805.8091215,59.70156866,806.3869995,52.38319527,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7099,806.2091404,60.23412377,806.5028989,52.60683155,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7100,806.076559,61.29898285,806.4645963,53.26793261,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7101,806.0591635,61.60230415,806.3992881,53.5939209,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7102,806.127109,62.06954292,806.4013715,53.81251397,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7103,806.080209,62.26640529,806.5013172,53.99105821,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7104,806.0470675,63.38977822,806.3782464,54.50495997,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7105,806.4186609,63.96335754,806.4033003,54.93881357,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7106,806.499198,64.43852541,806.3743916,55.52321995,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7107,806.4666548,65.26606117,806.6000248,56.13305671,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7108,806.6250169,65.56234076,806.6874846,56.31243511,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7109,806.5624886,66.12372397,806.5625114,56.8743501,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7110,806.7787528,66.42112684,806.7045124,57.51359547,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7111,806.7644364,66.8186862,806.7502738,57.87223876,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7112,806.7652155,67.63493674,806.8231443,58.52194668,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7113,806.7495645,68.24190179,807.1587084,58.62789512,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7114,806.7818337,68.34394904,807.2401149,59.15901216,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7115,806.7791884,68.8715607,807.2942333,59.4595282,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7116,806.7059872,69.4694295,807.17645,59.58762424,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7117,806.5884562,70.29255364,807.1763958,60.5873873,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7118,806.3888965,70.88884424,807.1874972,60.81247676,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7119,806.3503142,71.24698128,807.2501508,61.24773425,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7120,806.1052725,71.8420603,807.1874974,61.81247513,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7121,805.6470825,72.64682346,807.1111377,62.61099781,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7122,805.4138728,73.03711523,807.0032269,62.98709135,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7123,805.3333819,73.49967891,807.052666,63.63142136,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7124,805.0000001,74.16666613,807.0555556,63.99999978,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7125,804.5000054,74.99998,806.9000012,64.54999211,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7126,804.2222224,75.3888884,807,64.88888869,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7127,803.8333339,76.16666506,806.9473685,65.52631505,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7128,803.8333335,76.16666619,806.7647059,65.82352919,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7129,803.3888911,76.94443935,806.777778,66.44444184,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7130,803.5000001,76.99999977,806.6,66.86666654,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7131,803.111115,77.77776872,806.2941181,67.52940686,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7132,803.1111117,77.94444257,806.2352944,67.9411756,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7133,803.1578954,77.9999978,806.3333336,67.83333228,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7134,803.0666762,78.53330859,806.1250019,68.49998757,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7135,803.0000007,78.888887,806.0625001,68.749999,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7136,803.0000009,78.88888672,806.0000001,68.70588125,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7137,802.9413036,79.05844951,805.7647531,69.05858024,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7138,802.8421221,79.36835985,805.5789568,69.42101824,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7139,802.8125006,79.68749788,805.4117649,69.70588137,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7140,802.8129352,79.68616286,805.0527086,70.47298581,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7141,802.8127721,79.68665282,805.1111736,70.49953649,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7142,802.6666713,80.38887445,805.1875012,70.8124919,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7143,802.7222231,80.55555283,805.0625001,70.9999986,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7144,802.8827202,80.70480485,805.0000309,71.49937558,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7145,802.7500926,81.19970709,805.0588429,71.52921886,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7146,802.8476277,81.50992857,804.8894694,72.37751846,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7147,802.7625285,82.04571198,804.8889437,72.38755957,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7148,802.80959,82.47597754,804.8888914,72.38875036,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7149,802.9000846,82.44971647,804.8888921,72.3887125,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7150,803.0020747,82.82123857,804.8350665,72.82466133,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7151,803.0953498,83.33255198,804.8948588,72.84153831,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7152,803.4004145,83.39803457,804.8421352,73.26194927,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7153,803.3157963,84.105228,804.7777782,73.77776095,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7154,803.5000005,84.49999747,804.7058823,73.99999881,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7155,803.5295415,84.76399872,804.7777785,74.27741024,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7156,803.5789504,85.42103547,804.5263149,74.68420286,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7157,803.5555617,85.94434795,804.5882439,75.29406316,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7158,803.9999999,86.31578623,804.4000004,75.7333315,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7159,804.099993,86.69952509,804.4117989,76.17615197,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7160,804.1000002,87.69999782,804.352941,77.05882255,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7161,804.2352934,88.35291852,804.411766,77.17645882,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7162,804.1578947,88.73684185,804.3125,77.87499988,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7163,804.1578946,89.52630683,804.3333338,78.2777731,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7164,804.3125001,89.87499926,804.3529411,79.05882327,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7165,804.2941176,90.64705818,804.2222223,79.72222196,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7166,804.3125,91.31249988,804.3529412,80.05882349,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7167,804.5333332,91.7333318,804.2941178,80.64705824,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7168,804.5333334,91.73333105,804.3529411,81.05882276,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7169,804.8999999,92.54999954,804.4,81.73333307,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7170,804.9999949,92.9999645,804.3750025,82.43747633,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7171,804.9523809,93.66666516,804.4999999,82.99999912,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7172,805.0475898,93.66647987,804.3750137,83.43736918,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7173,805.047612,93.66653829,804.4999947,83.9999134,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7174,804.9997001,93.99358258,804.4113571,84.7015211,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7175,805.2749649,94.26600288,804.3759094,85.42858053,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7176,805.2840615,94.36868999,804.7049489,85.40233497,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7177,805.2157431,94.54476221,804.5968843,85.89212812,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7178,805.2912675,95.55641403,804.6239686,86.54146456,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7179,805.2939364,96.11514944,804.5331866,86.7318211,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7180,805.2189362,96.52828056,804.5247991,87.19835386,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7181,805.1428286,97.47560936,804.5332967,87.732923,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7182,805.0000007,98.49933732,804.6249465,88.4370021,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7183,804.999999,99.18179954,804.625,88.87498887,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7184,804.9090996,99.49938021,804.705846,89.52898395,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7185,804.8333359,99.83322219,805.0000001,89.9999561,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7186,804.8423861,100.0501311,805.0998342,90.6987053,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7187,804.7164068,100.2751651,805.2602147,91.09648895,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7188,804.5993954,100.4036306,805.4106554,91.42632527,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7189,804.7012119,100.393549,805.4993221,91.99813473,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7190,804.5023675,101.5968937,805.4667647,92.72335105,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7191,804.6985902,101.1998491,805.5012129,93.00839188,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7192,804.5940801,102.1676963,805.6011564,94.22950718,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7193,804.5285924,103.2498137,805.6475063,95.0518165,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7194,804.7849198,103.0047423,805.6032622,95.2178393,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7195,804.8506514,103.1624914,805.502991,95.60975718,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7196,804.8609041,103.758393,805.5019312,95.91668487,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7197,804.7836609,104.5014453,805.5015861,96.03663776,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7198,804.5010617,105.7563563,805.5055789,97.11111538,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
7199,804.5028607,106.5353062,805.6679754,97.54362807,977.9044944,515.0505618,1004,151.5,984.46476,522.8324821,876,248.5,990.5655431,533.2871411,5.70E-05,2.41E-05
