position,x0,y0,x1,y1,,,,,,,,
4967,1533.989347,822.0551418,1542.520592,812.1864945,1561.799658,775.3433558,1552.819718,783.5828844,,,,
4968,1533.702038,822.450443,1541.667031,812.8075542,1561.927827,775.1180424,1552.799778,783.5608569,,,,
4969,1533.66735,822.7093547,1541.479288,813.6491605,1561.939071,774.9207498,1552.887191,783.4833231,,,,
4970,1533.297794,823.3095631,1541.036066,814.1287468,1562.255146,774.5685464,1553.168028,783.1885674,,,,
4971,1533.072965,824.1885237,1540.692053,814.5912589,1562.789372,773.671385,1553.738814,782.7323948,,,,
4972,1532.659894,824.6882474,1540.56665,814.8432198,1563.215202,772.2063141,1553.86614,782.6331458,,,,
4973,1533.057649,824.8744111,1540.512768,815.1722029,1563.352801,771.7916441,1554.082829,782.5921434,,,,
4974,1533.245271,825.2787776,1539.959171,815.5696474,1563.498769,771.7712235,1554.195626,782.4843313,,,,
4975,1533.226079,825.862349,1539.414192,816.1287424,1563.746274,771.3791694,1554.415956,782.2778733,,,,
4976,1533.068576,826.2055355,1538.805906,816.669108,1563.836657,771.0859283,1554.765275,782.2311747,,,,
4977,1533.283553,827.0972523,1538.710041,817.0943784,1564.103747,771.0182503,1554.83017,782.1154371,,,,
4978,1533.323487,827.4376794,1538.356139,817.2364355,1564.07484,770.9140922,1555.007757,781.8606305,,,,
4979,1533.407416,827.6439626,1537.918851,817.6479104,1564.17895,771.0587014,1555.088968,781.6901324,,,,
4980,1533.664295,827.7998559,1537.948858,817.7097752,1564.695566,770.4974469,1555.167827,781.5841341,,,,
4981,1533.916935,828.7760732,1537.545557,818.3322469,1564.937958,770.1838472,1555.475184,781.5643487,,,,
4982,1533.602602,830.1459968,1537.249723,818.612039,1565.317167,769.6927582,1555.650275,781.279196,,,,
4983,1533.684672,830.7926489,1537.015847,819.0862843,1565.505707,769.5357231,1555.696136,781.284512,,,,
4984,1533.820306,831.4623179,1536.206237,820.0059224,1565.564913,769.3387409,1556.128461,780.6706433,,,,
4985,1534.04933,831.8676544,1535.731912,820.733737,1565.603846,769.2211781,1556.329805,780.5252976,,,,
4986,1534.110184,832.4025237,1535.642762,821.0866838,1565.786472,769.6064058,1556.804587,780.0051928,,,,
4987,1533.410988,833.9613653,1535.151379,822.1410011,1565.784989,769.9272847,1557.15627,779.7494816,,,,
4988,1534.106406,834.4480118,1534.807704,823.1463497,1565.769937,770.1594446,1557.292805,779.6051015,,,,
4989,1534.137424,835.5131025,1534.225669,824.5083287,1565.53263,770.5278543,1557.502449,779.6977948,,,,
4990,1534.435971,836.0950798,1533.640008,825.3364019,1565.533959,770.5259936,1557.504426,779.6959595,,,,
4991,1534.436082,835.899836,1533.746509,825.2555543,1565.721055,770.3191531,1557.921706,779.346487,,,,
4992,1534.827503,836.5697296,1533.605002,825.7165207,1565.869863,770.2139552,1558.03536,779.2037018,,,,
4993,1535.425432,837.4970084,1533.667591,825.7780115,1566.315011,769.8274181,1558.527652,778.9762506,,,,
4994,1535.963607,838.140317,1533.783982,825.7923736,1566.727014,769.6296017,1558.719755,778.8107645,,,,
4995,1536.517692,838.9180474,1533.85862,825.6595477,1567.299428,768.8963522,1559.045256,778.632136,,,,
4996,1537.03375,839.9146516,1533.779602,826.1120805,1568.687819,767.7868134,1559.324408,778.3779154,,,,
4997,1537.43938,840.5385386,1533.830512,826.1686494,1568.756075,768.0184865,1559.643557,777.7920116,,,,
4998,1537.937007,841.1600419,1533.627142,827.1335679,1569.465593,767.9032822,1560.072425,777.4532722,,,,
4999,1538.139286,841.7077192,1533.309895,828.0129581,1569.751274,767.9086042,1560.560798,776.9811033,,,,
5000,1538.612062,843.081277,1533.210502,827.9296208,1570.381749,767.8375748,1560.668279,776.4240361,,,,
5001,1539.333248,844.0831362,1533.35085,828.1928868,1570.970516,767.7071289,1561.036782,775.7388294,,,,
5002,1539.407885,844.1830998,1533.499926,828.8996898,1570.967913,767.8601161,1560.952026,775.9112733,,,,
5003,1539.934149,844.593592,1533.639686,829.3694925,1571.737649,767.405917,1561.254266,775.7255982,,,,
5004,1540.142832,845.3673012,1533.490559,830.3962012,1571.989552,767.1641679,1561.220825,775.6422237,,,,
5005,1540.659007,846.3407429,1533.851821,831.129545,1572.682546,766.7465257,1561.535643,775.3536113,,,,
5006,1541.363632,847.136356,1533.799999,831.7599959,1573.607713,766.0410734,1562.054941,774.943164,,,,
5007,1541.562447,848.0624283,1533.945444,833.3090443,1573.657534,766.2198714,1561.975603,775.0765399,,,,
5008,1542.230607,848.595892,1534.254469,834.6907566,1574.551892,765.5169986,1562.71264,774.3258813,,,,
5009,1542.255238,848.978617,1534.379292,835.3964935,1574.975593,765.2630503,1563.19298,773.9147081,,,,
5010,1542.834982,849.3847446,1534.577902,836.0861972,1575.521659,764.9931474,1563.637536,773.6417697,,,,
5011,1543.159726,849.7396053,1534.658309,836.9174138,1576.163053,764.7765305,1564.004943,773.4235935,,,,
5012,1543.848558,850.4543793,1535.180638,837.9215022,1577.214335,764.4175088,1564.434884,772.7552812,,,,
5013,1544.212518,850.4709132,1535.5234,838.6950978,1578.152245,764.0819264,1564.969103,772.3531081,,,,
5014,1544.891006,851.2478603,1535.874223,839.8100079,1578.963368,763.7093115,1565.557178,771.7869522,,,,
5015,1545.377474,851.5763889,1536.469525,840.574317,1579.392801,763.6250426,1565.484335,771.984391,,,,
5016,1545.927498,852.0055781,1536.975651,841.0140033,1579.844772,763.517311,1566.184587,771.4153674,,,,
5017,1546.841751,852.7792203,1537.382146,841.7681464,1580.052302,763.5186699,1566.645202,770.8927327,,,,
5018,1547.998037,853.8653312,1537.948542,842.6799865,1580.672546,763.3819068,1567.080562,770.3387559,,,,
5019,1549.08336,854.7054683,1538.84617,843.8458066,1581.014496,763.6607004,1567.416353,769.8602555,,,,
5020,1549.432845,855.2267109,1539.28731,844.6504335,1581.169185,763.7907752,1567.908752,769.5237357,,,,
5021,1550.044638,855.9388318,1539.526944,845.1054685,1581.489139,763.9081568,1567.748608,769.3325173,,,,
5022,1550.253943,856.6920175,1540.079866,845.7700462,1581.112208,764.0660248,1568.194654,769.2683045,,,,
5023,1550.771634,857.5669796,1540.537117,846.2769887,1581.018041,764.2522917,1568.134573,769.0214305,,,,
5024,1551.511827,859.0308903,1541.01207,847.0733563,1580.447961,764.3808611,1568.565352,768.7843941,,,,
5025,1551.672692,859.4983924,1541.424579,847.5948235,1580.849636,764.3118238,1569.653731,768.2675379,,,,
5026,1552.46104,860.607232,1541.840168,848.5525193,1581.287348,764.2209872,1570.093624,768.3046858,,,,
5027,1552.815225,861.5087857,1542.459164,849.2191171,1581.378498,764.2275981,1570.205888,768.3592486,,,,
5028,1552.908233,862.1580438,1542.73534,849.8295789,1581.619222,764.1739182,1570.908345,768.1867835,,,,
5029,1552.999899,862.9781259,1542.823467,849.9411013,1582.087667,763.9323527,1570.861841,768.0098988,,,,
5030,1553.312438,863.7290701,1543.687454,850.9791196,1582.618915,763.6443481,1571.393351,767.6522077,,,,
5031,1553.428371,864.7548165,1544.211412,851.7498235,1583.025364,763.406039,1571.422872,767.7263237,,,,
5032,1553.54514,865.5903901,1544.73565,852.5469194,1583.698058,762.8571281,1571.705259,767.617309,,,,
5033,1553.860313,866.4183441,1545.042445,853.084971,1584.317794,762.6282858,1571.857711,767.5083505,,,,
5034,1554.24368,867.658093,1545.816159,854.0406169,1584.935096,762.1069686,1571.936003,767.2543868,,,,
5035,1554.549297,868.4483764,1546.807849,854.9140723,1584.99452,762.0789328,1572.053557,767.2514172,,,,
5036,1554.973858,869.0417148,1547.627684,856.0402318,1585.932578,761.2802317,1572.190022,767.0830477,,,,
5037,1555.530402,870.014767,1548.221349,857.0749656,1586.474362,760.5981471,1572.548937,766.8388965,,,,
5038,1555.856363,870.5957017,1548.557585,858.0455062,1586.769246,760.4417118,1572.574113,766.9037654,,,,
5039,1556.185871,871.6079438,1548.734117,858.5935427,1587.092617,760.283866,1572.84268,766.8441979,,,,
5040,1556.806704,873.0175165,1549.238393,859.5376475,1587.210212,760.0740133,1573.429913,766.7023757,,,,
5041,1556.781929,873.8187311,1549.385654,860.2823218,1586.684079,760.3754507,1573.676817,766.3025763,,,,
5042,1556.54113,874.8315351,1549.856395,860.8358308,1586.694491,760.0652917,1574.226955,765.9105818,,,,
5043,1556.561308,875.795078,1550.42557,861.7689607,1587.248905,759.388382,1574.59949,765.7514895,,,,
5044,1556.281903,877.0391539,1550.798243,862.3975545,1587.2362,759.132401,1575.162444,765.5019813,,,,
5045,1556.208236,877.6035683,1551.086726,862.7822726,1587.444408,758.8043465,1575.701313,765.3308234,,,,
5046,1556.152292,878.0375107,1551.749561,864.1621416,1587.601569,758.4339359,1575.839467,765.4095406,,,,
5047,1555.976334,878.3508277,1552.454073,865.5692991,1587.636533,758.3584212,1576.243736,765.1925052,,,,
5048,1555.941398,878.8384069,1552.936542,866.377027,1587.48877,758.0057234,1576.605773,764.9685936,,,,
5049,1555.89927,879.1912045,1553.297269,867.1270226,1587.793701,757.0095801,1577.719384,764.8892023,,,,
5050,1555.651667,879.5132084,1553.380022,867.6142358,1587.92329,756.3674953,1577.877499,764.8303278,,,,
5051,1555.379852,880.5639389,1553.465057,868.5579411,1588.35048,755.0669695,1578.523774,764.7051439,,,,
5052,1555.150133,881.2656307,1553.81165,869.5417196,1588.512106,754.4414877,1578.814821,764.6605999,,,,
5053,1554.577185,882.6335343,1554.140912,870.2592009,1588.742268,753.8383063,1578.930162,764.6074539,,,,
5054,1554.128225,883.9312906,1554.063227,870.8057977,1588.677865,753.7103111,1578.699044,764.6066169,,,,
5055,1553.492152,884.8397155,1554.206606,871.0750882,1588.767647,753.1034066,1578.567042,764.4620457,,,,
5056,1553.455039,885.4516283,1554.233831,871.4450292,1588.713322,752.8966481,1579.018035,764.3061409,,,,
5057,1553.114058,886.2611859,1554.212245,872.2530691,1588.807235,752.4297052,1579.257866,764.0458437,,,,
5058,1552.66111,887.0574864,1554.468822,873.2023044,1588.918485,751.5961103,1579.799236,763.7003311,,,,
5059,1552.348206,887.5853769,1554.56821,874.0445089,1588.77478,751.0244213,1580.201197,763.2311806,,,,
5060,1552.062814,888.4991748,1554.916627,874.582819,1588.701387,750.6276155,1580.769031,762.7268886,,,,
5061,1551.755771,889.6439049,1555.280003,875.6397031,1588.69342,750.0424776,1581.491065,762.4104009,,,,
5062,1551.208402,890.916544,1555.142843,875.7958361,1588.637563,749.8558541,1581.630544,762.0878212,,,,
5063,1550.896063,891.4162791,1555.470568,876.274226,1588.338284,750.0267427,1582.092807,761.643706,,,,
5064,1550.59618,892.1537943,1555.595747,877.4680507,1588.144566,750.2390849,1582.337913,761.6018113,,,,
5065,1550.044723,892.9771525,1555.814917,878.1478103,1587.976597,750.2214379,1582.534915,761.434864,,,,
5066,1549.808757,893.6802753,1555.631681,879.0698846,1587.764547,750.1104561,1582.561747,761.3447586,,,,
5067,1549.367454,894.7548774,1555.438634,879.8068932,1587.313091,749.3502312,1583.138438,760.6510789,,,,
5068,1549.169984,895.1128035,1555.222316,880.01826,1587.253866,748.9689993,1583.422641,760.6182349,,,,
5069,1549.132104,895.5848369,1555.117662,880.5293714,1586.736317,748.0912499,1583.794605,760.0332736,,,,
5070,1548.904682,896.1522136,1554.808031,881.8257031,1586.601411,747.4207367,1584.111636,759.663687,,,,
5071,1548.566384,896.9427634,1554.410802,882.6067228,1586.338025,746.6029489,1584.2879,759.1703135,,,,
5072,1547.909129,898.0908292,1554.098057,883.3528881,1586.080759,746.1939254,1584.353534,759.158679,,,,
5073,1547.482184,898.803494,1553.960017,884.4399457,1585.984411,745.5144617,1585.104355,758.5612401,,,,
5074,1546.886838,899.5470957,1553.854183,885.1457777,1585.592651,744.7180425,1585.217997,758.2517997,,,,
5075,1545.903928,900.2883525,1553.882377,885.6077578,1585.239205,743.8917312,1585.307642,757.9540095,,,,
5076,1544.907662,901.258913,1553.745567,886.436095,1584.936745,743.2790311,1585.094842,758.0171176,,,,
5077,1544.363649,901.7454374,1553.763642,886.9999883,1584.56823,742.659323,1585.446408,757.3929619,,,,
5078,1543.813783,902.3387533,1553.444528,888.3886647,1584.245286,741.8301976,1585.399999,757.0000041,,,,
5079,1543.328476,902.7040908,1552.745888,889.3448018,1583.940247,741.3805363,1585.385826,756.2284039,,,,
5080,1542.703773,902.9276157,1552.465378,889.7837256,1583.750092,741.1043949,1585.425882,755.6853138,,,,
5081,1542.421361,902.964586,1552.037882,890.3393459,1583.298,740.3832506,1585.759216,754.8705302,,,,
5082,1542.051969,903.0514416,1551.549118,891.0978872,1583.000521,739.8410629,1585.962136,754.4724885,,,,
5083,1541.965214,902.8379376,1551.137871,891.8818802,1582.591924,739.2858883,1586.03702,754.3890031,,,,
5084,1541.154662,902.965342,1550.297,892.5551191,1582.140013,738.520028,1586.133333,754.150015,,,,
5085,1540.570091,903.0433506,1549.674913,893.5302133,1582.000024,738.000047,1586.034479,753.5689948,,,,
5086,1539.822024,903.0757499,1549.618075,894.177846,1581.744685,737.1914975,1586.036363,753.1636407,,,,
5087,1538.482885,903.3923452,1549.414408,894.7709438,1581.596158,736.3269326,1586.036363,752.0909146,,,,
5088,1537.233259,903.6338019,1549.383225,894.9085613,1581.270847,735.6875268,1586.034482,751.3965667,,,,
5089,1535.600104,904.0726749,1549.26319,895.1929468,1580.872341,735.0638317,1586.071429,751.0892867,,,,
5090,1534.992488,904.3975183,1548.771761,896.0815361,1580.509804,734.3921573,1586.037736,750.6792455,,,,
5091,1534.959878,904.7010886,1548.246551,896.8271863,1580.078431,733.4705883,1586.186441,750.1694916,,,,
5092,1533.038862,905.6976344,1547.352508,897.4068573,1580.02,733.18,1586.411765,749.3529412,,,,
5093,1531.760889,905.9782536,1547.132083,897.9056538,1579.854168,732.7500025,1586.31579,748.17544,,,,
5094,1530.891308,906.1304336,1546.64706,898.1960769,1579.313726,731.8431383,1586.081633,747.3265313,,,,
5095,1530.21819,906.2909066,1546.115389,898.7115353,1578.82,730.8000001,1586.018868,746.4716982,,,,
5096,1529.283025,906.5094319,1545.333336,899.4074054,1578.5,730.1800001,1585.854545,745.6727273,,,,
5097,1530.227399,906.1135959,1545.565074,898.8261366,,,,,,,,
5098,1528.697683,906.511625,1545.302326,899.1395337,,,,,,,,
5099,1528.275462,906.6248725,1544.058978,900.0587088,,,,,,,,
5100,1526.529376,906.7602917,1542.426005,901.229489,,,,,,,,
5101,1526.194169,906.7372969,1541.72381,901.4250211,,,,,,,,
5102,1525.466289,906.8369657,1541.736328,901.4714239,,,,,,,,
5103,1525.266804,906.7846201,1541.074868,901.9263005,,,,,,,,
5104,1524.854926,906.5767188,1540.411207,902.1884061,,,,,,,,
5105,1524.233903,906.6148046,1539.772179,902.7286646,,,,,,,,
5106,1522.883342,906.5710084,1539.161107,902.8996505,,,,,,,,
5107,1522.046176,906.6590083,1538.76494,902.8234043,,,,,,,,
5108,1521.000448,906.456452,1538.160119,903.1999634,,,,,,,,
5109,1519.886713,906.5226811,1537.408299,903.4285335,,,,,,,,
5110,1519.000082,906.4565168,1536.666685,903.6041558,,,,,,,,
5111,1517.476243,906.4047616,1535.80002,903.8599914,,,,,,,,
5112,1516.632109,906.0000019,1534.782864,904.2390617,,,,,,,,
5113,1515.450268,905.4250136,1533.734814,904.4081333,,,,,,,,
5114,1514.871877,905.4615453,1532.956554,904.6086851,,,,,,,,
5115,1514.307885,905.4102737,1532.043558,904.760846,,,,,,,,
5116,1513.675256,905.3500241,1530.636466,905.181793,,,,,,,,
5117,1513.464048,905.0244827,1529.595869,905.5318556,,,,,,,,
5118,1513.310426,904.3595238,1528.940899,905.5998119,,,,,,,,
5119,1513.220482,904.2502625,1527.933744,905.7480062,,,,,,,,
5120,1512.558427,904.1519308,1527.332088,905.8285422,,,,,,,,
5121,1512.058924,903.9507409,1526.916925,905.9344508,,,,,,,,
5122,1510.638195,903.5134268,1525.938114,905.9785313,,,,,,,,
5123,1509.783256,902.9804832,1524.893684,905.9216232,,,,,,,,
5124,1509.254582,903.1113926,1523.782043,905.8887862,,,,,,,,
5125,1509.507113,903.3170671,1521.990611,905.776634,,,,,,,,
5126,1509.528127,903.2874111,1521.53387,905.5070112,,,,,,,,
5127,1509.363178,903.3217183,1521.11089,905.4294639,,,,,,,,
5128,1509.123556,903.2050432,1520.545742,905.3767259,,,,,,,,
5129,1508.961111,903.241829,1520.338147,905.401575,,,,,,,,
5130,1508.445945,903.3931616,1519.9266,905.3331811,,,,,,,,
5131,1508.245986,903.7946469,1519.387536,905.4059369,,,,,,,,
5132,1507.984538,903.9376611,1518.834446,905.5900864,,,,,,,,
5133,1507.334149,904.4275536,1518.400478,905.6506578,,,,,,,,
5134,1506.864978,904.5474303,1517.954807,905.4582085,,,,,,,,
5135,1506.722928,904.5821463,1517.880036,905.4514281,,,,,,,,
5136,1506.836154,904.8014229,1517.447387,905.5440694,,,,,,,,
5137,1506.831174,905.1716201,1517.109144,905.8710309,,,,,,,,
5138,1507.528955,905.2120469,1517.207395,905.8872619,,,,,,,,
5139,1508.229368,905.3262423,1517.205077,905.9457938,,,,,,,,
5140,1508.80121,905.4135029,1517.334812,905.8801792,,,,,,,,
5141,1509.380221,905.8186353,1517.472956,906.1322319,,,,,,,,
5142,1509.361656,906.0952464,1517.518419,906.1606618,,,,,,,,
5143,1509.490091,906.149707,1517.554518,906.1531983,,,,,,,,
5144,1509.476141,906.6132281,1517.555115,906.226903,,,,,,,,
5145,1509.541545,906.9921959,1517.728452,906.3840521,,,,,,,,
5146,1510.135239,907.2185732,1518.511347,906.505971,,,,,,,,
5147,1510.188248,907.4694353,1518.623461,906.5939365,,,,,,,,
5148,1509.875874,908.363923,1518.318263,906.76735,,,,,,,,
5149,1509.883983,908.511388,1518.597113,906.7939848,,,,,,,,
5150,1509.833226,908.849081,1518.311201,906.7966173,,,,,,,,
5151,1509.932349,908.9898773,1518.241676,906.8259836,,,,,,,,
5152,1509.767282,909.5845438,1518.198496,906.9632523,,,,,,,,
5153,1509.337147,909.9191674,1518.439007,907.046714,,,,,,,,
5154,1508.947248,910.2293548,1518.56403,906.8745584,,,,,,,,
5155,1508.36225,910.6343353,1518.327204,907.0314969,,,,,,,,
5156,1507.862827,911.6155212,1518.313716,906.9805783,,,,,,,,
5157,1507.788286,911.804877,1517.914674,907.254694,,,,,,,,
5158,1507.414282,912.1846721,1517.203468,907.6798093,,,,,,,,
5159,1507.062071,912.7221767,1517.152092,907.680413,,,,,,,,
5160,1505.742334,914.3837927,1516.978231,907.7368498,,,,,,,,
5161,1504.803037,915.047187,1516.819332,907.7484069,,,,,,,,
5162,1503.800999,915.3688352,1516.215045,907.8816842,,,,,,,,
5163,1503.259676,915.5177189,1516.118036,907.9460833,,,,,,,,
5164,1502.373165,916.3128606,1515.745691,907.9410371,,,,,,,,
5165,1501.555759,917.277618,1515.395882,908.0208184,,,,,,,,
5166,1500.439088,917.7560514,1515.285734,908.0816239,,,,,,,,
5167,1499.850043,917.8999653,1514.804362,908.2391275,,,,,,,,
5168,1499.170753,918.4390097,1514.088891,908.6888884,,,,,,,,
5169,1498.881269,918.4521589,1513.80868,908.7658621,,,,,,,,
5170,1498.237023,918.7893639,1512.829847,909.2552732,,,,,,,,
5171,1497.128357,919.1537537,1512.568684,909.8234956,,,,,,,,
5172,1495.721044,919.7208654,1511.580047,910.6599729,,,,,,,,
5173,1495.333364,919.5555398,1511.061218,911.2040847,,,,,,,,
5174,1494.722255,919.7202473,1509.780624,912.1797043,,,,,,,,
5175,1494.310176,920.0949381,1508.954699,912.6817118,,,,,,,,
5176,1493.913257,919.9989855,1508.489231,913.069353,,,,,,,,
5177,1494.304162,919.9173489,1508.09391,913.3072361,,,,,,,,
5178,1494.761648,919.4256111,1506.946958,914.1011383,,,,,,,,
5179,1494.731557,919.434411,1506.826071,914.1908873,,,,,,,,
5180,1494.305471,919.4942655,1505.90043,914.6131424,,,,,,,,
5181,1494.034204,919.4366862,1505.309311,914.9812792,,,,,,,,
5182,1493.659349,919.2346772,1504.664362,915.2005798,,,,,,,,
5183,1492.972428,919.3015447,1504.417197,915.342477,,,,,,,,
5184,1492.582043,919.3444307,1503.777594,915.5715695,,,,,,,,
5185,1491.930385,919.2006437,1503.41866,915.8361786,,,,,,,,
5186,1491.459581,919.2579901,1503.06595,916.0149263,,,,,,,,
5187,1490.594534,919.1304161,1502.467504,916.0113137,,,,,,,,
5188,1490.260668,918.7353186,1502.638338,915.8465661,,,,,,,,
5189,1488.301664,918.4749592,1501.978196,916.0032891,,,,,,,,
5190,1487.51253,918.4442215,1501.53106,916.2065149,,,,,,,,
5191,1486.965963,918.3946175,1500.810955,916.2846387,,,,,,,,
5192,1486.373806,918.4521025,1500.416991,916.2449946,,,,,,,,
5193,1485.541768,918.4031719,1499.523806,916.5155622,,,,,,,,
5194,1484.424115,918.0414646,1498.966834,916.6868784,,,,,,,,
5195,1483.122734,917.7522118,1498.152851,917.1463644,,,,,,,,
5196,1481.49348,917.0453513,1497.315052,917.4368195,,,,,,,,
5197,1480.601882,916.9336761,1497.021787,917.4164252,,,,,,,,
5198,1480.276087,916.909929,1496.32797,917.8473221,,,,,,,,
5199,1478.715023,916.4525623,1495.381377,918.047549,,,,,,,,
5200,1478.09207,916.1366853,1494.311681,918.0443304,,,,,,,,
5201,1476.905795,915.9526722,1493.591467,918.2499347,,,,,,,,
5202,1476.028904,915.8690399,1492.296735,918.227248,,,,,,,,
5203,1475.030191,915.8693579,1491.81451,918.2499786,,,,,,,,
5204,1474.642042,915.8207521,1491.22268,918.1999847,,,,,,,,
5205,1473.594386,915.7963376,1490.410856,918.326325,,,,,,,,
5206,1472.081369,915.4216896,1488.929983,918.2143064,,,,,,,,
5207,1471.804936,915.4014983,1487.662052,918.2045,,,,,,,,
5208,1470.841828,915.2715556,1486.361334,918.0768145,,,,,,,,
5209,1469.670888,914.973698,1485.74657,918.0464074,,,,,,,,
5210,1468.685998,914.4480004,1484.60088,918.1499994,,,,,,,,
5211,1467.297624,914.1082069,1484.05418,918.1081173,,,,,,,,
5212,1466.32537,914.0813137,1483.049268,917.9757331,,,,,,,,
5213,1465.700919,913.9002152,1481.780663,917.4634422,,,,,,,,
5214,1464.462198,913.9232085,1481.325764,917.232592,,,,,,,,
5215,1464.028137,913.4722836,1480.682991,916.8536816,,,,,,,,
5216,1463.772678,913.2859732,1479.786098,916.8096217,,,,,,,,
5217,1462.723323,912.9760064,1478.793908,916.6049826,,,,,,,,
5218,1461.690954,912.8096499,1477.522498,916.2499289,,,,,,,,
5219,1460.568202,912.27039,1476.638058,916.1063507,,,,,,,,
5220,1459.641201,911.8205545,1476.534936,916.1628073,,,,,,,,
5221,1458.500095,911.3947611,1475.511648,916.0697748,,,,,,,,
5222,1458.190758,911.4286381,1474.575029,915.9250189,,,,,,,,
5223,1457.659261,911.3172627,1474.204876,915.863736,,,,,,,,
5224,1457.000157,911.0540802,1473.095084,915.4523535,,,,,,,,
5225,1456.811599,910.9461409,1472.34142,915.2439115,,,,,,,,
5226,1456.915145,911.0303768,1471.507993,915.3276432,,,,,,,,
5227,1456.622526,911.0046978,1470.624475,915.1055753,,,,,,,,
5228,1457.181698,911.1049907,1470.301985,915.0644971,,,,,,,,
5229,1457.722084,911.0794262,1469.383749,915.0403156,,,,,,,,
5230,1457.382846,910.6701332,1468.386292,914.9602954,,,,,,,,
5231,1457.130058,910.4176793,1467.719509,914.5676065,,,,,,,,
5232,1456.377989,909.8031453,1467.169423,914.2471648,,,,,,,,
5233,1455.601131,909.209221,1466.96651,914.1577604,,,,,,,,
5234,1454.313322,908.1949207,1466.259436,913.7261521,,,,,,,,
5235,1452.89074,907.4011847,1466.3128,913.7377304,,,,,,,,
5236,1452.596606,907.3097319,1465.92244,913.6823949,,,,,,,,
5237,1451.760506,906.6335041,1465.318903,913.4615158,,,,,,,,
5238,1451.169987,906.1669109,1465.166998,913.3268883,,,,,,,,
5239,1450.425246,905.5157871,1464.684292,913.0525832,,,,,,,,
5240,1449.819186,904.8188787,1463.714583,912.7381672,,,,,,,,
5241,1449.263621,904.500299,1462.897365,912.5383944,,,,,,,,
5242,1448.448246,904.2374544,1462.428951,912.3572702,,,,,,,,
5243,1447.86576,903.784407,1461.547855,911.8810093,,,,,,,,
5244,1446.590651,902.7186175,1460.929069,911.5716348,,,,,,,,
5245,1445.842523,902.1055348,1460.21969,911.1220533,,,,,,,,
5246,1445.371006,901.3440881,1459.027286,910.3341427,,,,,,,,
5247,1444.753366,900.9778088,1457.433836,909.5918053,,,,,,,,
5248,1443.974167,900.6227194,1456.927435,909.4391796,,,,,,,,
5249,1442.707584,899.6832389,1455.666736,909.1666033,,,,,,,,
5250,1441.609806,898.853714,1455.350024,909.2000002,,,,,,,,
5251,1441.36848,898.5263824,1454.394765,909.0526357,,,,,,,,
5252,1440.428597,897.1428862,1453.575014,908.5250061,,,,,,,,
5253,1439.151518,896.2727297,1452.700001,908.1000006,,,,,,,,
5254,1438.891931,895.5676089,1452.02441,907.63416,,,,,,,,
5255,1437.684219,894.2105347,1451.219515,906.9756125,,,,,,,,
5256,1437.138895,893.5000065,1450.69231,906.5641044,,,,,,,,
5257,1437.028647,893.3143674,1449.926866,905.8049068,,,,,,,,
5258,1436.742026,892.8065416,1449.63418,905.146371,,,,,,,,
5259,1436.059059,891.8826247,1448.500111,904.0715041,,,,,,,,
5260,1436.227752,891.583061,1447.451086,903.1257955,,,,,,,,
5261,1436.153333,891.0327739,1447.024945,902.8103597,,,,,,,,
5262,1436.094475,890.4386384,1446.804778,902.5002603,,,,,,,,
5263,1436.274436,890.245117,1446.048674,901.9055064,,,,,,,,
5264,1436.460697,889.916915,1445.545443,901.3003562,,,,,,,,
5265,1436.691481,890.4515131,1444.51143,900.4011511,,,,,,,,
5266,1436.879905,890.5487801,1444.172496,899.8897807,,,,,,,,
5267,1437.070593,890.3673065,1443.846738,899.4331308,,,,,,,,
5268,1437.161276,890.8175785,1443.560889,899.2112068,,,,,,,,
5269,1437.049014,890.382876,1443.451872,899.1916226,,,,,,,,
5270,1437.062611,890.570699,1443.273152,898.8857541,,,,,,,,
5271,1437.136744,890.5900626,1443.257192,898.6294608,,,,,,,,
5272,1437.140851,890.6448537,1443.134631,898.6029656,,,,,,,,
5273,1437.154091,889.916905,1442.93764,898.4146109,,,,,,,,
5274,1437.386701,890.1610669,1443.103197,898.7206218,,,,,,,,
5275,1437.513754,888.9805026,1442.708025,898.2589301,,,,,,,,
5276,1437.86844,888.5823814,1442.67411,898.1071656,,,,,,,,
5277,1438.179476,888.5090356,1442.586208,897.950504,,,,,,,,
5278,1438.577096,887.763042,1442.312972,897.679935,,,,,,,,
5279,1438.947959,887.292311,1442.316767,897.523906,,,,,,,,
5280,1439.22659,886.7794929,1442.092879,897.5169014,,,,,,,,
5281,1439.349909,886.1970769,1442.115497,897.1405493,,,,,,,,
5282,1439.571373,885.769383,1442.278191,896.9143145,,,,,,,,
5283,1440.018994,885.8068539,1442.320291,896.8942302,,,,,,,,
5284,1440.131891,885.2158642,1441.736821,896.0724536,,,,,,,,
5285,1440.594904,883.5944211,1441.070044,895.4435328,,,,,,,,
5286,1440.792047,882.8196017,1440.852396,895.2142311,,,,,,,,
5287,1441.046438,882.5689613,1440.835507,895.2808294,,,,,,,,
5288,1441.21188,881.5037322,1440.713203,895.0880074,,,,,,,,
5289,1441.318177,880.8069619,1440.604128,894.2539851,,,,,,,,
5290,1441.510701,879.8353897,1440.52221,893.4994809,,,,,,,,
5291,1441.358517,878.7591429,1440.452723,892.9103826,,,,,,,,
5292,1441.643358,877.7581018,1440.372112,891.8161836,,,,,,,,
5293,1441.963496,877.5104765,1440.354302,891.2108675,,,,,,,,
5294,1441.937386,877.3988,1440.080659,889.949434,,,,,,,,
