position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6
3464,1376.48187,256.4805923,1379.710055,248.1602191,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3465,1376.48168,256.4809898,1379.709894,248.2897632,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3466,1376.562514,256.3542033,1379.759856,248.0541331,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3467,1376.668393,256.2874843,1379.677954,248.1721363,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3468,1376.518519,256.0370366,1379.84375,247.2812495,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3469,1376.962127,255.7728771,1379.841952,247.2932531,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3470,1376.957225,255.7796231,1379.866976,247.4444257,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3471,1376.791028,255.7613343,1379.864794,247.458295,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3472,1377.11231,255.5810947,1379.869784,247.426982,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3473,1376.961858,255.4312997,1379.870124,247.4252484,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3474,1376.674151,255.3256293,1379.869891,247.4270464,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3475,1376.862157,255.274408,1379.934284,247.298718,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3476,1376.714829,255.051961,1379.941614,247.2802083,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3477,1376.882204,254.5898609,1380.062483,247.2935798,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3478,1377.225073,254.5796842,1380.162802,247.4764473,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3479,1377.008701,254.2679516,1380.167075,247.4610397,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3480,1377.156768,254.2009136,1380.272328,247.563022,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3481,1377.040004,253.8805607,1380.289423,247.5034385,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3482,1377.386611,253.7421214,1380.451112,247.1773822,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3483,1377.371515,253.6428079,1380.952882,247.0712401,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3484,1377.243336,253.4299878,1381.116924,247.1035238,1780.655431,51.29338327,1635.781701,8.268057785,1701.802568,191.1344302,1702.036517,56.53932584,1690.748315,21.28314607
3485,1376.054841,251.4591992,1381.2,246.4,1780.655431,51.29338327,1382.2,213.7000001,1380.992466,222.1583692,1702.036517,56.53932584,1690.748315,21.28314607
3486,1377.133465,253.3150428,1382.028517,247.1717441,1780.655431,51.29338327,1382.2,213.7000001,1380.992466,222.1583692,1702.036517,56.53932584,1690.748315,21.28314607
3487,1377.383988,253.4728486,1382.35271,247.3637259,1780.655431,51.29338327,1382.2,213.7000001,1380.992466,222.1583692,1702.036517,56.53932584,1690.748315,21.28314607
3488,1377.005778,253.1664256,1382.502599,247.9579233,1780.655431,51.29338327,1382.2,213.7000001,1377,231,1702.036517,56.53932584,1690.748315,21.28314607
3489,1375.0625,250.6875,1382.931034,247.6551724,1780.655431,51.29338327,1381.993274,216.0403498,1378.725635,226.4483921,1702.036517,56.53932584,1690.748315,21.28314607
3490,1377.295606,252.9470598,1383.284234,247.8687734,1780.655431,51.29338327,1381.993274,216.0403498,1376.75,231.25,1702.036517,56.53932584,1690.748315,21.28314607
3491,1376.946471,252.3786312,1383.417034,248.0335176,1780.655431,51.29338327,1381.108498,220.7618573,1377.798649,228.459183,1702.036517,56.53932584,1690.748315,21.28314607
3492,1376.956874,252.911886,1383.591681,248.4324049,1780.655431,51.29338327,1380.977173,221.2944759,1377.72339,229.2070234,1702.036517,56.53932584,1690.748315,21.28314607
3493,1376.789165,252.821479,1383.651516,248.560004,1780.655431,51.29338327,1380.969381,221.0814475,1377.745197,229.3563899,1702.036517,56.53932584,1690.748315,21.28314607
3494,1376.438424,252.1145783,1383.450762,249.1895312,1780.655431,51.29338327,1381.201258,220.4144627,1377.769649,229.286102,1702.036517,56.53932584,1690.748315,21.28314607
3495,1376.315333,251.9788491,1383.599147,248.9831244,1780.655431,51.29338327,1380.76513,220.9406883,1377.86722,229.3461871,1702.036517,56.53932584,1690.748315,21.28314607
3496,1376.348259,251.9988673,1383.777304,248.9394655,1780.655431,51.29338327,1380.655634,221.6054675,1377.815776,230.3384465,1702.036517,56.53932584,1690.748315,21.28314607
3497,1376.292088,251.7355412,1383.731923,249.2074704,1780.655431,51.29338327,1380.57593,221.8602077,1377.992453,230.3648537,1702.036517,56.53932584,1690.748315,21.28314607
3498,1376.23022,251.5470939,1383.948538,249.3740055,1780.655431,51.29338327,1380.264732,222.3264583,1377.817924,231.3659376,1702.036517,56.53932584,1690.748315,21.28314607
3499,1376.197175,251.4558989,1384.215276,249.0970419,1780.655431,51.29338327,1380.36208,222.7007659,1378.04364,231.1966452,1702.036517,56.53932584,1690.748315,21.28314607
3500,1375.938132,251.2587453,1384.320882,249.0785372,1780.655431,51.29338327,1380.365729,222.2758935,1378.150433,232.0233719,1702.036517,56.53932584,1690.748315,21.28314607
3501,1375.572953,250.6867619,1384.064006,249.3421017,1780.655431,51.29338327,1380.398659,223.0740708,1378.271214,232.3987474,1702.036517,56.53932584,1690.748315,21.28314607
3502,1375.393983,250.4242655,1384.166653,249.3999705,1780.655431,51.29338327,1380.516986,223.108395,1378.502921,232.5734929,1702.036517,56.53932584,1690.748315,21.28314607
3503,1375.495976,249.9677813,1384.11838,249.9113191,1780.655431,51.29338327,1380.523249,223.0886518,1378.727444,232.6694267,1702.036517,56.53932584,1690.748315,21.28314607
3504,1375.468817,250.0797798,1384.119442,249.9104315,1780.655431,51.29338327,1380.415492,222.9845677,1378.808138,233.4519681,1702.036517,56.53932584,1690.748315,21.28314607
3505,1375.446765,249.9600063,1384.119883,250.1510431,1780.655431,51.29338327,1380.411815,222.5307738,1379.125506,233.2402879,1702.036517,56.53932584,1690.748315,21.28314607
3506,1375.133615,249.7780545,1383.844399,250.6423195,1780.655431,51.29338327,1380.408725,222.3656481,1379.2,233.8009151,1702.036517,56.53932584,1690.748315,21.28314607
3507,1375.42673,249.9407988,1384.588859,250.2987253,1780.655431,51.29338327,1380.347199,222.3513645,1379.181823,233.9109125,1702.036517,56.53932584,1690.748315,21.28314607
3508,1375.685284,249.9709118,1384.517591,250.5561271,1780.655431,51.29338327,1380.227201,223.1821098,1379.636394,234.5152803,1702.036517,56.53932584,1690.748315,21.28314607
3509,1375.585515,249.8504493,1384.37429,251.415253,1780.655431,51.29338327,1380.208147,223.5832021,1379.750143,234.4718655,1702.036517,56.53932584,1690.748315,21.28314607
3510,1375.499535,249.6171989,1384.806684,251.7309883,1780.655431,51.29338327,1380.050987,225.9259932,1380.139578,235.9888921,1702.036517,56.53932584,1690.748315,21.28314607
3511,1375.594411,249.2970976,1385.19315,251.9678083,1780.655431,51.29338327,1379.979421,226.0175203,1380.282337,235.7893233,1702.036517,56.53932584,1690.748315,21.28314607
3512,1375.729673,249.2702055,1385.17843,252.2143037,1780.655431,51.29338327,1379.760725,226.670876,1380.432535,235.9703005,1702.036517,56.53932584,1690.748315,21.28314607
3513,1376.055419,249.0275931,1385.071066,252.5357422,1780.655431,51.29338327,1379.597155,227.1224879,1380.530956,236.1373597,1702.036517,56.53932584,1690.748315,21.28314607
3514,1376.343748,249.2812473,1385.239994,252.6000004,1780.655431,51.29338327,1379.603699,227.2412214,1380.581452,236.3800816,1702.036517,56.53932584,1690.748315,21.28314607
3515,1376.588234,249.1470567,1385.153842,252.7307694,1780.655431,51.29338327,1379.67039,227.5085401,1380.533858,236.5221668,1702.036517,56.53932584,1690.748315,21.28314607
3516,1376.96875,249.093749,1385.153844,252.7307693,1780.655431,51.29338327,1379.840446,226.6055794,1380.668416,236.1287654,1702.036517,56.53932584,1690.748315,21.28314607
3517,1377.281248,248.749994,1385.172404,252.7586211,1780.655431,51.29338327,1379.911855,226.2665927,1380.548394,235.4833469,1702.036517,56.53932584,1690.748315,21.28314607
3518,1377.322543,248.7418325,1384.899853,253.0000021,1780.655431,51.29338327,1379.979147,226.2636879,1380.446857,235.6319859,1702.036517,56.53932584,1690.748315,21.28314607
3519,1377.694814,247.6922817,1383.566567,253.1899202,1780.655431,51.29338327,1380.005247,226.0423082,1380.410021,236.0068533,1702.036517,56.53932584,1690.748315,21.28314607
3520,1377.657447,248.5680161,1384.015742,253.2715339,1780.655431,51.29338327,1379.969286,225.8939281,1380.586267,235.7529217,1702.036517,56.53932584,1690.748315,21.28314607
3521,1378.284265,247.5009809,1382.971837,253.5125382,1780.655431,51.29338327,1380.161572,225.8071998,1380.345382,236.1890706,1702.036517,56.53932584,1690.748315,21.28314607
3522,1378.324481,248.3377323,1384.309643,253.4682474,1780.655431,51.29338327,1380.094847,225.6227914,1380.321155,236.6268577,1702.036517,56.53932584,1690.748315,21.28314607
3523,1378.820552,248.0113182,1384.003912,253.6392915,1780.655431,51.29338327,1380.243592,225.8248551,1380.374061,236.7097323,1702.036517,56.53932584,1690.748315,21.28314607
3524,1379.033686,247.616951,1382.906157,254.1001157,1780.655431,51.29338327,1380.293942,225.6069133,1380.46525,236.6650539,1702.036517,56.53932584,1690.748315,21.28314607
3525,1379.456616,246.1683207,1381.980671,253.9075768,1780.655431,51.29338327,1380.259267,226.7582695,1380.422829,236.7820866,1702.036517,56.53932584,1690.748315,21.28314607
3526,1379.453442,246.1792089,1381.742237,254.1224406,1780.655431,51.29338327,1380.533239,227.13148,1380.54947,236.9173339,1702.036517,56.53932584,1690.748315,21.28314607
3527,1379.454909,246.1718817,1381.747385,254.0950404,1780.655431,51.29338327,1380.60094,227.2304548,1380.499999,236.8833633,1702.036517,56.53932584,1690.748315,21.28314607
3528,1379.248183,246.3393606,1381.461996,254.1100222,1780.655431,51.29338327,1380.737939,226.1011353,1380.54701,236.535606,1702.036517,56.53932584,1690.748315,21.28314607
3529,1378.935847,247.2076041,1381.682124,254.4497113,1780.655431,51.29338327,1380.741105,227.1155801,1380.485928,237.3427765,1702.036517,56.53932584,1690.748315,21.28314607
3530,1379.063828,247.8542276,1381.76452,254.6031961,1780.655431,51.29338327,1380.800711,227.3792588,1380.398599,236.9377849,1702.036517,56.53932584,1690.748315,21.28314607
3531,1379.075358,247.8131351,1381.944133,254.4996785,1780.655431,51.29338327,1380.772456,227.9092379,1380.280932,237.7817926,1702.036517,56.53932584,1690.748315,21.28314607
3532,1379.383691,247.6715052,1382.069524,254.5490456,1780.655431,51.29338327,1380.778447,227.8794091,1380.205961,237.6883257,1702.036517,56.53932584,1690.748315,21.28314607
3533,1379.368234,248.532984,1382.201803,254.8796281,1780.655431,51.29338327,1380.946893,227.1462463,1380.243607,237.1003802,1702.036517,56.53932584,1690.748315,21.28314607
3534,1379.99837,248.6072009,1382.406327,255.0320583,1780.655431,51.29338327,1381.058256,227.1429673,1380.070814,236.7518997,1702.036517,56.53932584,1690.748315,21.28314607
3535,1380.360477,248.7761586,1382.884173,255.1702462,1780.655431,51.29338327,1381.182603,227.3909603,1379.80591,237.544701,1702.036517,56.53932584,1690.748315,21.28314607
3536,1380.91721,248.2150348,1382.332785,254.9188521,1780.655431,51.29338327,1381.115623,226.9849368,1379.995073,237.1224867,1702.036517,56.53932584,1690.748315,21.28314607
3537,1380.86834,249.1557021,1382.581086,255.043716,1780.655431,51.29338327,1381.092876,226.8733654,1380.070515,236.9924791,1702.036517,56.53932584,1690.748315,21.28314607
3538,1381.198172,248.9518849,1383.132206,255.1003525,1780.655431,51.29338327,1381.033995,226.6300263,1380.179333,237.0198311,1702.036517,56.53932584,1690.748315,21.28314607
3539,1381.578549,248.9867449,1382.987367,255.3133303,1780.655431,51.29338327,1381.039295,226.4483655,1380.07466,236.9506004,1702.036517,56.53932584,1690.748315,21.28314607
3540,1382.413019,248.430843,1382.58788,255.0792645,1780.655431,51.29338327,1381.000159,226.802997,1380.132873,237.1680945,1702.036517,56.53932584,1690.748315,21.28314607
3541,1382.619937,248.2688405,1382.496939,255.1551244,1780.655431,51.29338327,1380.929367,226.368472,1380.136426,237.1569945,1702.036517,56.53932584,1690.748315,21.28314607
3542,1382.486652,248.7351642,1383.157548,255.9139944,1780.655431,51.29338327,1380.923029,226.8478393,1380.193431,237.0975704,1702.036517,56.53932584,1690.748315,21.28314607
3543,1383.147045,248.1499702,1382.78448,255.7577003,1780.655431,51.29338327,1380.928126,227.094146,1379.984481,237.5654987,1702.036517,56.53932584,1690.748315,21.28314607
3544,1383.150041,248.1473702,1382.609848,255.7483783,1780.655431,51.29338327,1380.904134,227.6997666,1379.668319,237.9889361,1702.036517,56.53932584,1690.748315,21.28314607
3545,1383.792763,248.047543,1383.416559,256.093979,1780.655431,51.29338327,1380.880521,227.9340966,1379.491813,238.219007,1702.036517,56.53932584,1690.748315,21.28314607
3546,1384.23077,247.9615376,1383.515151,256.6666654,1780.655431,51.29338327,1380.892388,228.3921036,1379.171556,239.0067454,1702.036517,56.53932584,1690.748315,21.28314607
3547,1384.555557,247.8888878,1383.969696,256.8484831,1780.655431,51.29338327,1380.939562,228.8074988,1378.984483,239.1960991,1702.036517,56.53932584,1690.748315,21.28314607
3548,1385.148159,247.5555464,1383.857137,257.0571305,1780.655431,51.29338327,1380.965225,229.1561228,1378.818217,239.4857791,1702.036517,56.53932584,1690.748315,21.28314607
3549,1385.392861,247.5714258,1384.181816,257.303026,1780.655431,51.29338327,1380.900211,228.6176254,1378.845347,239.2721848,1702.036517,56.53932584,1690.748315,21.28314607
3550,1386.074074,247.2592593,1384.181818,257.3030303,1780.655431,51.29338327,1380.900271,229.5953184,1378.502136,239.7804228,1702.036517,56.53932584,1690.748315,21.28314607
3551,1386.642857,247.2142857,1384.058824,257.2058824,1780.655431,51.29338327,1380.914971,229.0504832,1378.494807,239.8930792,1702.036517,56.53932584,1690.748315,21.28314607
3552,1387.642857,246.9285714,1383.666667,257.1212121,1780.655431,51.29338327,1380.92347,228.8153989,1378.407457,239.9644689,1702.036517,56.53932584,1690.748315,21.28314607
3553,1388,246.9310345,1383.378378,256.8918919,1780.655431,51.29338327,1380.936074,229.8531381,1378.234239,240.337917,1702.036517,56.53932584,1690.748315,21.28314607
3554,1388.75,246.8571429,1383.194444,256.8333333,1780.655431,51.29338327,1380.934013,229.6307584,1378.232429,240.2394234,1702.036517,56.53932584,1690.748315,21.28314607
3555,1389.724138,246.8965517,1382.828571,256.8571429,1780.655431,51.29338327,1380.921884,230.0630632,1378.278442,240.3756215,1702.036517,56.53932584,1690.748315,21.28314607
3556,1390.5,246.8571429,1382.75,256.6666667,1780.655431,51.29338327,1380.711871,230.6836023,1377.806797,241.163375,1702.036517,56.53932584,1690.748315,21.28314607
3557,1390.925926,246.962963,1382.444444,256.4722222,1780.655431,51.29338327,1380.780573,230.5718061,1377.685693,241.2128191,1702.036517,56.53932584,1690.748315,21.28314607
3558,1391.344828,247,1382.194444,256.1944444,1780.655431,51.29338327,1380.971467,230.6267302,1377.205761,241.8218337,1702.036517,56.53932584,1690.748315,21.28314607
3559,1391.482759,247.3103448,1381.916667,255.6944444,1780.655431,51.29338327,1380.883863,230.9935085,1377.034151,242.2125174,1702.036517,56.53932584,1690.748315,21.28314607
3560,1393.142857,247.1785714,1381.583333,255.8888889,1780.655431,51.29338327,1380.897472,230.9999676,1376.917407,241.8495526,1702.036517,56.53932584,1690.748315,21.28314607
3561,1393.148148,247.2222222,1381.108108,255.3513514,1780.655431,51.29338327,1380.89348,231.0119969,1376.855144,241.8948638,1702.036517,56.53932584,1690.748315,21.28314607
3562,1394.071429,247.2857143,1380.833333,255.2777778,1780.655431,51.29338327,1380.864595,231.0798773,1376.806062,242.2311004,1702.036517,56.53932584,1690.748315,21.28314607
3563,1393.888889,247.5555556,1380.833333,255.2777778,1780.655431,51.29338327,1380.79674,231.3025853,1376.585224,242.763002,1702.036517,56.53932584,1690.748315,21.28314607
3564,1393.677419,247.7096774,1380.676471,255.3529412,1780.655431,51.29338327,1380.883738,231.6399628,1376.385995,243.2000568,1702.036517,56.53932584,1690.748315,21.28314607
3565,1393.5,247.7,1380.457143,255.4571429,1780.655431,51.29338327,1380.889727,231.6211353,1376.542208,243.0406793,1702.036517,56.53932584,1690.748315,21.28314607
3566,1393.433333,247.7,1380.444444,255.1944444,1780.655431,51.29338327,1380.81881,231.7059256,1376.651904,242.7891117,1702.036517,56.53932584,1690.748315,21.28314607
3567,1393.433333,247.7,1380.361111,254.8888889,1780.655431,51.29338327,1380.771502,231.6782792,1376.785834,243.0403579,1702.036517,56.53932584,1690.748315,21.28314607
3568,1393.586207,247.7241379,1380.526316,254.8157895,1780.655431,51.29338327,1380.874158,231.3821888,1377.112597,242.9617706,1702.036517,56.53932584,1690.748315,21.28314607
3569,1393.34375,247.6875,1380.611111,254.75,1780.655431,51.29338327,1381.00031,231.2447545,1377.536384,242.0617029,1702.036517,56.53932584,1690.748315,21.28314607
3570,1392.933333,247.7,1380.542857,254.6571429,1780.655431,51.29338327,1380.923519,231.6102603,1377.800899,242.4372361,1702.036517,56.53932584,1690.748315,21.28314607
3571,1393.133333,247.6666667,1380.5,254.5,1780.655431,51.29338327,1381.031433,231.3784543,1378.165623,241.7242539,1702.036517,56.53932584,1690.748315,21.28314607
3572,1392.821429,247.6785714,1380.75,254.53125,1780.655431,51.29338327,1380.957183,230.803679,1378.857004,241.3479756,1702.036517,56.53932584,1690.748315,21.28314607
3573,1392.580645,247.6451613,1380.885714,254.4,1780.655431,51.29338327,1380.94902,230.8206013,1379.148199,241.4742515,1702.036517,56.53932584,1690.748315,21.28314607
3574,1392.857143,247.4642857,1381,254.1764706,1780.655431,51.29338327,1380.980486,230.6373275,1379.259789,241.0301746,1702.036517,56.53932584,1690.748315,21.28314607
3575,1392.64,247.32,1381,254.0000008,1780.655431,51.29338327,1380.953321,230.8112657,1379.462853,241.3235533,1702.036517,56.53932584,1690.748315,21.28314607
3576,1392.730769,247.3076923,1381.228571,254.5142857,1780.655431,51.29338327,1380.973788,230.848879,1379.935076,241.3694359,1702.036517,56.53932584,1690.748315,21.28314607
3577,1393.038462,247.1538462,1381.4375,254.3125,1780.655431,51.29338327,1380.972408,230.8510877,1380.154711,241.3406603,1702.036517,56.53932584,1690.748315,21.28314607
3578,1393.115385,247,1381.588235,254.5588235,1780.655431,51.29338327,1380.976105,230.8434722,1380.214409,241.1769282,1702.036517,56.53932584,1690.748315,21.28314607
3579,1393,247,1381.6875,254.46875,1780.655431,51.29338327,1380.99537,230.8078694,1380.142245,240.9846602,1702.036517,56.53932584,1690.748315,21.28314607
3580,1393.185185,247.037037,1381.727273,254.5757576,1780.655431,51.29338327,1381.074443,230.6444144,1380.15616,240.6609146,1702.036517,56.53932584,1690.748315,21.28314607
3581,1393.185185,247.037037,1381.8,254.5142857,1780.655431,51.29338327,1381.155141,230.3952145,1380.124124,240.3078306,1702.036517,56.53932584,1690.748315,21.28314607
3582,1393.115385,247,1381.777778,255.0833333,1780.655431,51.29338327,1381.186646,230.3257858,1380.147672,240.0955882,1702.036517,56.53932584,1690.748315,21.28314607
3583,1393.04,247.08,1381.735294,254.8235294,1780.655431,51.29338327,1381.046891,230.606294,1380.444614,240.5450743,1702.036517,56.53932584,1690.748315,21.28314607
3584,1393.285714,247.1428571,1381.735294,254.8235294,1780.655431,51.29338327,1380.956695,230.4790748,1380.778192,240.6912111,1702.036517,56.53932584,1690.748315,21.28314607
3585,1393.692308,247.0384615,1381.944444,254.8333333,1780.655431,51.29338327,1380.9268,230.6801436,1381.332639,240.5400324,1702.036517,56.53932584,1690.748315,21.28314607
3586,1393.52,247.08,1381.944444,254.8333333,1780.655431,51.29338327,1380.931928,230.6675352,1381.240107,240.5127344,1702.036517,56.53932584,1690.748315,21.28314607
3587,1393.52,247.08,1381.944444,254.8333333,1780.655431,51.29338327,1381.085435,230.2462052,1381.215243,239.8243837,1702.036517,56.53932584,1690.748315,21.28314607
3588,1393.653846,246.9615385,1381.911765,254.7941176,1780.655431,51.29338327,1381.349169,230.2214696,1381.587499,239.954336,1702.036517,56.53932584,1690.748315,21.28314607
3589,1394.071429,246.8571429,1382.117647,254.6470588,1780.655431,51.29338327,1381.347546,230.2267038,1381.683071,239.9257804,1702.036517,56.53932584,1690.748315,21.28314607
3590,1394.172414,246.862069,1382.151515,254.3030303,1780.655431,51.29338327,1381.263377,230.7566033,1382.497913,240.4928024,1702.036517,56.53932584,1690.748315,21.28314607
3591,1394.555556,246.7407407,1382.212121,254.3333333,1780.655431,51.29338327,1381.258162,230.5977105,1382.586261,240.450569,1702.036517,56.53932584,1690.748315,21.28314607
3592,1394.703704,246.7407407,1382.21875,254.4375,1780.655431,51.29338327,1381.255533,230.6138395,1382.687821,240.5591897,1702.036517,56.53932584,1690.748315,21.28314607
3593,1395.076923,246.6538462,1382.466667,254.3333333,1780.655431,51.29338327,1381.130956,230.824456,1383.218097,241.1268158,1702.036517,56.53932584,1690.748315,21.28314607
3594,1395.172414,246.862069,1382.548387,254.2258065,1780.655431,51.29338327,1381.137634,230.6816392,1383.46753,241.1221922,1702.036517,56.53932584,1690.748315,21.28314607
3595,1395.172414,246.862069,1382.633333,254.1333333,1780.655431,51.29338327,1381.280156,230.396123,1383.524639,240.9538028,1702.036517,56.53932584,1690.748315,21.28314607
3596,1395.275862,246.6206897,1382.580645,254.1612903,1780.655431,51.29338327,1381.362112,230.9533053,1383.868968,241.3782814,1702.036517,56.53932584,1690.748315,21.28314607
3597,1394.965517,246.6551724,1382.516129,254.0645161,1780.655431,51.29338327,1381.312306,231.0407039,1384.063779,241.491266,1702.036517,56.53932584,1690.748315,21.28314607
3598,1395.592593,246.4074074,1382.8,253.9666667,1780.655431,51.29338327,1381.376452,231.3945802,1384.65585,241.6197251,1702.036517,56.53932584,1690.748315,21.28314607
3599,1395.592593,246.4074074,1382.625,253.90625,1780.655431,51.29338327,1381.467852,231.8100747,1384.696423,241.4342805,1702.036517,56.53932584,1690.748315,21.28314607
3600,1395.75,246.2857143,1382.741935,253.6774194,1780.655431,51.29338327,1381.367596,231.856526,1384.770945,241.5603862,1702.036517,56.53932584,1690.748315,21.28314607
3601,1395.758621,246.2758621,1382.733333,253.8,1780.655431,51.29338327,1381.374131,231.7003263,1384.395886,241.2988717,1702.036517,56.53932584,1690.748315,21.28314607
3602,1395.928571,246.25,1382.433333,254.1333333,1780.655431,51.29338327,1381.251693,231.5875984,1384.67377,241.7566706,1702.036517,56.53932584,1690.748315,21.28314607
3603,1395.928571,246.25,1382.551724,253.8965517,1780.655431,51.29338327,1381.247193,231.1140834,1384.371711,241.7427111,1702.036517,56.53932584,1690.748315,21.28314607
3604,1395.928571,246.3571429,1382.466667,253.8666667,1780.655431,51.29338327,1381.177641,230.9505488,1384.417786,241.8597652,1702.036517,56.53932584,1690.748315,21.28314607
3605,1395.586207,246.6551724,1382.580646,253.7096752,1780.655431,51.29338327,1381.263995,231.0235425,1384.747695,242.3205529,1702.036517,56.53932584,1690.748315,21.28314607
3606,1395.709677,246.5806452,1382.600001,253.9333294,1780.655431,51.29338327,1381.138889,230.6111117,1384.871795,242.0256393,1702.036517,56.53932584,1690.748315,21.28314607
3607,1395.83871,246.7096774,1382.599998,253.9333361,1780.655431,51.29338327,1381.147089,230.7649586,1384.923166,242.4360355,1702.036517,56.53932584,1690.748315,21.28314607
3608,1395.866667,246.7333333,1382.906088,253.4379209,1780.655431,51.29338327,1381.147059,230.7941184,1385.199986,242.2289805,1702.036517,56.53932584,1690.748315,21.28314607
3609,1395.935484,246.8387097,1382.990533,253.3609773,1780.655431,51.29338327,1381.257143,230.7142857,1385.345648,242.3930192,1702.036517,56.53932584,1690.748315,21.28314607
3610,1396,247,1382.981053,253.3068006,1780.655431,51.29338327,1381.294118,230.6176471,1385.337152,242.4899247,1702.036517,56.53932584,1690.748315,21.28314607
3611,1396.142857,247.0357143,1383.363504,253.1519462,1780.655431,51.29338327,1381.294118,230.6176471,1385.310309,242.3798557,1702.036517,56.53932584,1690.748315,21.28314607
3612,1396.62069,247.2758621,1383.393925,253.2123077,1780.655431,51.29338327,1381.314286,230.7714286,1385.259195,242.3706243,1702.036517,56.53932584,1690.748315,21.28314607
3613,1396.275862,247.8275862,1383.375008,253.374984,1780.655431,51.29338327,1381.314286,230.7714286,1385.249997,242.214272,1702.036517,56.53932584,1690.748315,21.28314607
3614,1396.709677,248.0322581,1383.655172,253.5172411,1780.655431,51.29338327,1381.314286,230.7714286,1385.419355,242.4516129,1702.036517,56.53932584,1690.748315,21.28314607
3615,1396.677419,248.1290323,1383.521607,253.6302983,1780.655431,51.29338327,1381.314286,230.7714286,1385.320869,242.6878163,1702.036517,56.53932584,1690.748315,21.28314607
3616,1396.764706,248.6176471,1383.607141,253.6428591,1780.655431,51.29338327,1381.323529,231.0588237,1385.242425,242.6666691,1702.036517,56.53932584,1690.748315,21.28314607
3617,1396.757576,248.9090909,1383.633333,253.7333333,1780.655431,51.29338327,1381.379149,231.4070489,1385.151894,242.1229,1702.036517,56.53932584,1690.748315,21.28314607
3618,1396.5,249.1470588,1383.633333,253.7333333,1780.655431,51.29338327,1381.378381,231.4053706,1384.999968,241.4999647,1702.036517,56.53932584,1690.748315,21.28314607
3619,1396.909091,249.5454545,1383.645161,253.9032258,1780.655431,51.29338327,1381.452549,231.3656679,1384.996662,241.3052594,1702.036517,56.53932584,1690.748315,21.28314607
3620,1396.96875,249.6875,1383.5625,254.03125,1780.655431,51.29338327,1381.542397,231.2413354,1384.745035,241.1603941,1702.036517,56.53932584,1690.748315,21.28314607
3621,1396.823529,249.9117647,1383.233333,254.2,1780.655431,51.29338327,1381.498085,231.1235913,1384.420719,240.9083162,1702.036517,56.53932584,1690.748315,21.28314607
3622,1396.903226,249.9677419,1383.233333,254.2,1780.655431,51.29338327,1381.361065,230.9158546,1384.483345,240.8055602,1702.036517,56.53932584,1690.748315,21.28314607
3623,1397.172414,250,1383.5,254,1780.655431,51.29338327,1381.32353,230.0588223,1384.354837,240.645157,1702.036517,56.53932584,1690.748315,21.28314607
3624,1396.96875,250.125,1383.689655,253.7241379,1780.655431,51.29338327,1381.371428,229.6571401,1384.124999,240.9999966,1702.036517,56.53932584,1690.748315,21.28314607
3625,1396.96875,250.125,1383.689655,253.7241379,1780.655431,51.29338327,1381.371428,229.6571426,1384,241.3124996,1702.036517,56.53932584,1690.748315,21.28314607
