position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,,,,,,,,,,,,
10781,901,484.25,902.8181818,478.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.5,494.7,937.1662921,526.8494382,983.3191011,384.2,897.7647059,488.4705882
10782,901,484.5,902.8181818,478.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.2727273,494.4545455,937.1662921,526.8494382,983.3191011,384.2,897.625,488.5625
10783,901.0909091,484.2727273,902.8181818,478.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.6363636,494.9090909,937.1662921,526.8494382,983.3191011,384.2,897.7368421,488.1578947
10784,901,484.25,902.8181818,478.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.8333333,495.0833333,937.1662921,526.8494382,983.3191011,384.2,897.7222222,488.2777778
10785,901.0909091,484.2727273,902.8181818,478.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.8333333,495.0833333,937.1662921,526.8494382,983.3191011,384.2,897.6315789,488.3157895
10786,901.1666667,484.5,902.8181818,478.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.8333333,495.0833333,937.1662921,526.8494382,983.3191011,384.2,897.4666667,488.3333333
10787,901,484,902.8181818,478.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.2727273,494.6363636,937.1662921,526.8494382,983.3191011,384.2,897.4210526,487.9473684
10788,901.1818182,483.7272727,902.9,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901,494.5,937.1662921,526.8494382,983.3191011,384.2,897.3809524,488.047619
10789,901.1818182,483.7272727,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901,494.5,937.1662921,526.8494382,983.3191011,384.2,897.3809524,487.6190476
10790,901.1818182,483.7272727,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901,494.5,937.1662921,526.8494382,983.3191011,384.2,897.3809524,487.6190476
10791,901.1818182,483.7272727,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901,494.5,937.1662921,526.8494382,983.3191011,384.2,897.3809524,487.6190476
10792,901.1818182,483.7272727,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901,494.5,937.1662921,526.8494382,983.3191011,384.2,897.3809524,487.6190476
10793,901.1818182,483.7272727,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.5,494,937.1662921,526.8494382,983.3191011,384.2,897.3809524,487.6190476
10794,901.1666667,483.5,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.5,494.25,937.1662921,526.8494382,983.3191011,384.2,897.4090909,487.7727273
10795,901.0909091,483.5454545,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900,493.6153846,937.1662921,526.8494382,983.3191011,384.2,897.3636364,487.4545455
10796,901.0909091,483.5454545,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.1666667,493.8333333,937.1662921,526.8494382,983.3191011,384.2,897.4545455,487.7727273
10797,901,484.8888889,902.9,478.3,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.0769231,493.8461538,937.1662921,526.8494382,983.3191011,384.2,897.2105263,487.8421053
10798,900.4375,484.5,902.9,478.3,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.1818182,494.1818182,937.1662921,526.8494382,983.3191011,384.2,897.3333333,488.2222222
10799,901.4545455,483.2727273,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900,493.9166667,937.1662921,526.8494382,983.3191011,384.2,897.826087,487.173913
10800,901.1666667,483.25,903,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.7,493.8,937.1662921,526.8494382,983.3191011,384.2,897.9047619,487.0952381
10801,901.1666667,483.25,902.9,478,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.4444444,493.5555556,937.1662921,526.8494382,983.3191011,384.2,897.9444444,487.0555556
10802,901.1538462,485.9230769,902.6153846,478.8461538,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.3,493.2,937.1662921,526.8494382,983.3191011,384.2,896.7857143,486
10803,901.1538462,485.9230769,902.5,479.0833333,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.3,493.2,937.1662921,526.8494382,983.3191011,384.2,896.7857143,486
10804,901.4166667,484.5833333,902.6666667,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.0769231,492.1538462,937.1662921,526.8494382,983.3191011,384.2,896.8666667,486.0666667
10805,901.3076923,485.9230769,902.6666667,478.9166667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.8333333,492.9166667,937.1662921,526.8494382,983.3191011,384.2,896.9375,485.8125
10806,901.3333333,485.0833333,902.9090909,478.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.6363636,492.7272727,937.1662921,526.8494382,983.3191011,384.2,897.0769231,485.6923077
10807,901.5,486.5,902.5714286,479.2142857,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.5,492.5,937.1662921,526.8494382,983.3191011,384.2,896.9230769,485.4615385
10808,901.4615385,486.7692308,902.9090909,478.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.25,492.6666667,937.1662921,526.8494382,983.3191011,384.2,896.9166667,484.8333333
10809,901.4615385,487.2307692,903,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.9,492.7,937.1662921,526.8494382,983.3191011,384.2,896.7692308,484.7692308
10810,901.5,487.5,903,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.7272727,492.4545455,937.1662921,526.8494382,983.3191011,384.2,896.7272727,484.6363636
10811,901.5833333,488,903.0909091,478.4545455,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.7272727,492.4545455,937.1662921,526.8494382,983.3191011,384.2,896.8181818,483.7272727
10812,901.8461538,488.2307692,903.0909091,478.4545455,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.7272727,493,937.1662921,526.8494382,983.3191011,384.2,896.8333333,483.5
10813,902.1,488.4,903.0909091,478.4545455,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.3333333,492.3333333,937.1662921,526.8494382,983.3191011,384.2,896.8333333,483.5
10814,902.3333333,489,903.1818182,478.7272727,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897,492.25,937.1662921,526.8494382,983.3191011,384.2,896.8181818,483.0909091
10815,902.5454545,488.8181818,903.0833333,479,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.75,492,937.1662921,526.8494382,983.3191011,384.2,896.9,482.8
10816,902.5,488.5,903.4545455,478.4545455,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5454545,491.7272727,937.1662921,526.8494382,983.3191011,384.2,897,482.25
10817,902.5833333,488.5833333,903.6363636,478.3636364,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5454545,491.7272727,937.1662921,526.8494382,983.3191011,384.2,896.6363636,482.1818182
10818,902.8571429,488.8571429,903.6363636,478.3636364,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5454545,491.7272727,937.1662921,526.8494382,983.3191011,384.2,896.7272727,481.6363636
10819,902.8571429,488.8571429,903.6666667,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5454545,491.7272727,937.1662921,526.8494382,983.3191011,384.2,896.8333333,480.8333333
10820,903,488.7857143,903.6666667,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5833333,491.4166667,937.1662921,526.8494382,983.3191011,384.2,896.7692308,480.6923077
10821,903,488.7857143,903.6666667,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5,491,937.1662921,526.8494382,983.3191011,384.2,896.9230769,480.5384615
10822,903.2,489.1,903.6666667,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.1111111,491.1111111,937.1662921,526.8494382,983.3191011,384.2,896.9230769,480.1538462
10823,903.3636364,489.3636364,903.6666667,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,895.6666667,490.7777778,937.1662921,526.8494382,983.3191011,384.2,896.9230769,480.1538462
10824,903.5384615,489.3846154,903.6363636,478.3636364,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,895.6923077,490.1538462,937.1662921,526.8494382,983.3191011,384.2,896.8461538,480
10825,903.5384615,489.3846154,903.7272727,478.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,895.6666667,489.9166667,937.1662921,526.8494382,983.3191011,384.2,896.9090909,479.4545455
10826,903.6666667,489.5,903.7272727,478.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,895.6666667,489.9166667,937.1662921,526.8494382,983.3191011,384.2,897.1666667,479.25
10827,903.6363636,489.2727273,903.7272727,478.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,895.7692308,489.2307692,937.1662921,526.8494382,983.3191011,384.2,897.2857143,479.3571429
10828,903.6363636,489.2727273,903.8333333,478.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,895.9090909,489.3636364,937.1662921,526.8494382,983.3191011,384.2,897.5,479
10829,903.5,489.1666667,903.6923077,478.7692308,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,895.9090909,488.8181818,937.1662921,526.8494382,983.3191011,384.2,897.5833333,478.4166667
10830,903.5,489.1666667,903.6666667,479,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,895.9090909,488.5454545,937.1662921,526.8494382,983.3191011,384.2,897.5454545,478.1818182
10831,903.7,489.2,903.5454545,479.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.25,487.75,937.1662921,526.8494382,983.3191011,384.2,897.6363636,477.5454545
10832,903.5,489.1666667,903.5454545,479.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.4,486.7,937.1662921,526.8494382,983.3191011,384.2,897.6363636,477.5454545
10833,903.5,489.1666667,903.5454545,479.2727273,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.4545455,487,937.1662921,526.8494382,983.3191011,384.2,897.75,477.25
10834,903.75,489.3333333,903.7,479.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5384615,487.2307692,937.1662921,526.8494382,983.3191011,384.2,897.9090909,476.5454545
10835,903.75,489.3333333,903.9090909,479.3636364,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5833333,486.4166667,937.1662921,526.8494382,983.3191011,384.2,898,476.25
10836,903.8181818,489.2727273,904,479.5,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5833333,486.4166667,937.1662921,526.8494382,983.3191011,384.2,897.9,475.8
10837,903.8181818,489.2727273,903.9,479.8,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.6363636,485.5454545,937.1662921,526.8494382,983.3191011,384.2,898.1666667,475.1666667
10838,903.9230769,489.5384615,904.0909091,479.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.7272727,485,937.1662921,526.8494382,983.3191011,384.2,898.4285714,475.2857143
10839,904,489.5,904.0909091,479.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.8,484.7,937.1662921,526.8494382,983.3191011,384.2,898.6923077,474.5384615
10840,904,489.5,904.0909091,479.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.6666667,484.5,937.1662921,526.8494382,983.3191011,384.2,898.8461538,474.4615385
10841,904,489.5,904.0909091,479.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5454545,484.7272727,937.1662921,526.8494382,983.3191011,384.2,899.1666667,474.1666667
10842,903.8181818,489.2727273,904,479.7,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5833333,484.4166667,937.1662921,526.8494382,983.3191011,384.2,899.4545455,473.4545455
10843,903.8181818,489.2727273,904.0909091,479.5454545,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5833333,484.4166667,937.1662921,526.8494382,983.3191011,384.2,899.9,473.3
10844,903.8181818,489.2727273,903.9090909,479.4545455,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5454545,484.1818182,937.1662921,526.8494382,983.3191011,384.2,900.2,472.7
10845,903.8333333,489.0833333,903.8,479.6,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.6153846,483.7692308,937.1662921,526.8494382,983.3191011,384.2,900.4545455,472.7272727
10846,903.8333333,489.0833333,903.8,479.6,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5,484,937.1662921,526.8494382,983.3191011,384.2,900.4545455,472.7272727
10847,903.8333333,489.0833333,903.8,479.6,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5833333,483.4166667,937.1662921,526.8494382,983.3191011,384.2,900.9285714,472.3571429
10848,903.8181818,489.2727273,904,479.4444444,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.5833333,483.4166667,937.1662921,526.8494382,983.3191011,384.2,900.8333333,472.6666667
10849,903.8181818,489.2727273,904.1818182,479.3636364,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.6363636,482.5454545,937.1662921,526.8494382,983.3191011,384.2,901.3333333,472.8333333
10850,903.8181818,489.2727273,904.2727273,479.3636364,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.75,482.3333333,937.1662921,526.8494382,983.3191011,384.2,901.6666667,472.75
10851,903.8181818,489.2727273,904.2307692,479.2307692,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,896.8461538,482.0769231,937.1662921,526.8494382,983.3191011,384.2,902.5,472.1666667
10852,903.8181818,489.2727273,903.8181818,479.3636364,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897,481,937.1662921,526.8494382,983.3191011,384.2,902.7692308,472
10853,903.8333333,489.0833333,903.8181818,479.3636364,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897,481.25,937.1662921,526.8494382,983.3191011,384.2,902.9285714,471.7142857
10854,903.8333333,489.0833333,904,479.4166667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.0833333,480.75,937.1662921,526.8494382,983.3191011,384.2,903.0769231,471.5384615
10855,903.7692308,488.8461538,904,479.25,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.1818182,480.3636364,937.1662921,526.8494382,983.3191011,384.2,903.0714286,471.6428571
10856,903.9166667,489,904,479.1666667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897,480.25,937.1662921,526.8494382,983.3191011,384.2,903.75,471.0833333
10857,903.9166667,489,904,479.1666667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.3076923,480,937.1662921,526.8494382,983.3191011,384.2,904.25,470.8333333
10858,903.9285714,489.0714286,904.2307692,479.2307692,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.2307692,480.1538462,937.1662921,526.8494382,983.3191011,384.2,904.4545455,470.6363636
10859,903.6666667,488.75,904.3333333,479.1666667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.3333333,479.9166667,937.1662921,526.8494382,983.3191011,384.2,904.4545455,470.6363636
10860,903.6666667,488.75,904.2307692,479.0769231,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.3,479.6,937.1662921,526.8494382,983.3191011,384.2,904.6666667,470.4166667
10861,903.6666667,488.75,904.2307692,479.0769231,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.2727273,479.4545455,937.1662921,526.8494382,983.3191011,384.2,904.6666667,470.4166667
10862,903.8181818,488.9090909,904.2307692,479.0769231,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.4166667,479,937.1662921,526.8494382,983.3191011,384.2,904.7692308,470.4615385
10863,903.9166667,489,904.2307692,479.0769231,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,897.4285714,479.1428571,937.1662921,526.8494382,983.3191011,384.2,904.6666667,470.4166667
10864,903.9166667,489,904.5,479.1666667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.0769231,478.4615385,937.1662921,526.8494382,983.3191011,384.2,904.9090909,470.2727273
10865,903.9166667,489,904.5454545,479.0909091,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.2142857,478.3571429,937.1662921,526.8494382,983.3191011,384.2,904.9090909,470.2727273
10866,903.9166667,489,904.5454545,479.0909091,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.2,478.4666667,937.1662921,526.8494382,983.3191011,384.2,904.9166667,470.1666667
10867,903.9166667,489,904.5454545,479.0909091,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.375,478.375,937.1662921,526.8494382,983.3191011,384.2,904.8333333,470.0833333
10868,903.9166667,489,904.5454545,479.0909091,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.625,478,937.1662921,526.8494382,983.3191011,384.2,905.1666667,469.6666667
10869,903.9166667,489,904.3076923,479,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.625,477.8125,937.1662921,526.8494382,983.3191011,384.2,905.5,469.25
10870,903.9166667,489,904.4615385,478.9230769,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,898.5384615,477.6923077,937.1662921,526.8494382,983.3191011,384.2,906.3571429,468.7857143
10871,903.9166667,489,905,479.1,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.4444444,477.2777778,937.1662921,526.8494382,983.3191011,384.2,906.6923077,468.3076923
10872,903.9166667,489,905,478.9,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.5625,476.9375,937.1662921,526.8494382,983.3191011,384.2,907.2727273,468.0909091
10873,903.9166667,489,904.8181818,478.7272727,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.7368421,476.6842105,937.1662921,526.8494382,983.3191011,384.2,907.5,468
10874,903.9166667,489,904.8181818,478.7272727,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.0555556,476.2222222,937.1662921,526.8494382,983.3191011,384.2,908.2222222,467.2222222
10875,903.9166667,489,904.5833333,478.6666667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.9375,475.9375,937.1662921,526.8494382,983.3191011,384.2,908.9,466.8
10876,903.9166667,489,904.5454545,478.7272727,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,899.9333333,475.8,937.1662921,526.8494382,983.3191011,384.2,909.0909091,466.7272727
10877,903.9166667,489,904.8,478.8,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.3333333,475,937.1662921,526.8494382,983.3191011,384.2,909,466.9
10878,903.9166667,489,905,478.7777778,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.3333333,475,937.1662921,526.8494382,983.3191011,384.2,909,467.1
10879,903.8181818,488.7272727,904.3333333,478.5833333,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.5833333,474.0833333,937.1662921,526.8494382,983.3191011,384.2,909.1666667,467.0833333
10880,903.8181818,488.7272727,904.7272727,478.6363636,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.8333333,474.3333333,937.1662921,526.8494382,983.3191011,384.2,909.2727273,467.0909091
10881,903.8181818,488.7272727,904.7272727,478.6363636,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,900.8333333,474.5,937.1662921,526.8494382,983.3191011,384.2,909.7272727,467.0909091
10882,903.8181818,488.7272727,904.6363636,478.6363636,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.1538462,473.6923077,937.1662921,526.8494382,983.3191011,384.2,910.4545455,466.6363636
10883,903.8181818,488.7272727,904.5,478.6666667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.2142857,473.7142857,937.1662921,526.8494382,983.3191011,384.2,910.9230769,466.4615385
10884,903.8181818,488.7272727,905,478.8333333,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,901.9166667,473.1666667,937.1662921,526.8494382,983.3191011,384.2,911,466.5
10885,903.8181818,488.7272727,904.75,478.9166667,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,902.1538462,473,937.1662921,526.8494382,983.3191011,384.2,911.0769231,466.5384615
10886,903.8,488.5,905.1,479.1,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,902.4545455,472.6363636,937.1662921,526.8494382,983.3191011,384.2,911.0769231,466.5384615
10887,903.8181818,488.7272727,905.3,479.3,972.164794,394.1610487,852.5561798,485.3595506,968.5348315,399.1932584,934.1142322,503.3464419,885,590,950.9606742,381.2977528,902.6666667,472.4166667,937.1662921,526.8494382,983.3191011,384.2,911,466.6666667
