position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,,
7383,1495.37037,473.6296296,1497.241379,491.3103448,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7384,1495.153846,472.7307692,1496.833333,490.3666667,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7385,1494.923077,471.3846154,1496.75,489.4375,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7386,1494.448276,470,1496.533333,488.3333333,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7387,1494.321429,469.5,1496.433333,487.3,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7388,1493.785714,468.3928571,1496,486.44,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7389,1493.571429,467.0357143,1496,485.2083333,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7390,1493.444444,466.4814815,1496.038462,484.3846154,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7391,1493.37931,465.6551724,1495.888889,483.6296296,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7392,1493.310345,464.4137931,1495.9375,482.6875,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7393,1493.034483,463.7931034,1495.933333,482.2,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7394,1492.785714,463.1785714,1495.75,481.75,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7395,1492.448276,463.137931,1495.428571,480.4285714,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7396,1492.5,463.1666667,1495.214286,479.4285714,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7397,1492.5,463.1666667,1494.9,478.7333333,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7398,1492.5,463.1666666,1494.5,478,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7399,1492.344827,462.7930957,1494.171427,476.9999889,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7400,1492.192308,462.6923077,1494.125,476.5937499,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7401,1491.862069,461.2068949,1494.290322,474.9999971,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7402,1491.7,460.4999995,1494.4,474.4999988,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7403,1491.310345,459.8275862,1494.653846,474.1153846,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7404,1491.033333,458.4,1494.68,473.36,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7405,1490.677419,457.8064512,1494.615384,472.1923067,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7406,1490.677419,456.806451,1494.466666,471.2666656,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7407,1490.375,455.8437491,1494.428571,470.2499981,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7408,1490.068965,454.7931028,1494,468.9999989,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7409,1489.7,453.3333333,1493.678571,468.0714286,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7410,1489.241379,452.137931,1493.37931,467.0689655,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7411,1488.689655,451.3448276,1492.933333,465.8333333,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7412,1487.935484,450.3548387,1492.8125,465.0625,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7413,1486.75,448.6428571,1492.533333,464.3,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7414,1486.033333,447.8,1492.428571,463.6428571,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7415,1485.735294,447.5294118,1492.142857,462.6428571,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7416,1485.484848,447.030303,1491.7,461.5333333,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7417,1485.222222,446.8611111,1491.433333,460.6666667,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7418,1484.647059,446.1764704,1491.066666,459.8999996,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7419,1483.774194,445.3225806,1490.678571,458.8214285,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7420,1483.137931,444.6206896,1490.178571,457.75,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7421,1482.413793,443.7586207,1489.678571,456.7857143,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7422,1481.892857,443.4285714,1488.903226,455.6774193,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7423,1480.866667,442.3666666,1488.3125,454.625,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7424,1480.032258,441.6129032,1487.931034,454.1379309,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7425,1479.066665,441.3333319,1487.586205,453.241376,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7426,1478.866661,440.8666608,1487.099993,452.4666544,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7427,1478.424231,440.1212002,1486.696955,451.5757343,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7428,1477.676468,438.911762,1486.124996,450.7187441,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7429,1476.6875,438.21875,1486,450.6764706,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7430,1476,437.5,1485.21875,449.90625,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7431,1475.617647,437.2941176,1484.96875,449.1875,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7432,1474.69697,436.3030303,1484.34375,448.34375,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7433,1474.176471,435.9411765,1483.818182,447.0909091,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7434,1473.812499,435.4374993,1482.838708,446.0967723,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7435,1473.812469,435.4374789,1482.628538,445.4570912,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7436,1473.575137,435.1508175,1482.092797,445.0613664,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7437,1473.69899,434.9554734,1481.509654,444.2510112,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7438,1473.560292,434.4671456,1481.096386,443.7233736,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7439,1473.032722,433.3462844,1480.069475,442.5748688,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7440,1472.552359,432.8560822,1479.719348,442.3510258,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7441,1472.487944,432.3530539,1479.554529,442.3152902,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7442,1472.135293,431.3337508,1479.540133,442.1804599,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7443,1471.811941,430.1237459,1478.832004,441.4982173,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7444,1471.749966,429.2499274,1478.66659,441.1998827,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7445,1471.766666,428.6666654,1477.999999,440.0666647,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7446,1471.870966,427.9031853,1477.566621,439.9332756,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7447,1471.874997,427.0937369,1477.4516,439.4515922,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7448,1471.967742,426.4193544,1476.935483,439.0645153,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7449,1472.0625,425.9374634,1476.656216,438.187448,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7450,1472.096774,424.935482,1476.241378,438.0344795,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7451,1472.533333,423.6666665,1476.096774,437.9677417,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7452,1473.033333,423.1333333,1476,437.8387097,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7453,1473.225806,421.5806452,1476,437.8387097,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7454,1473.3,421.0666667,1475.935484,437.483871,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7455,1473.37931,420.2068966,1475.90625,437.34375,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7456,1473.6,419.52,1475.53125,436.34375,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7457,1474,418.1666667,1475.193548,435.8064516,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7458,1474.333333,416.7777778,1474.78125,434.8125,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7459,1474.535714,416.25,1474.548387,434.483871,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7460,1474.821429,415.2142857,1474.2,433.7666667,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7461,1475.24,414.48,1473.965517,433.1724138,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7462,1475.884615,413.0769231,1473.612903,432.2258065,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7463,1476.285714,412.3928571,1473.25,431.4375,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7464,1476.233333,412.7333333,1473.233333,430.4333333,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7465,1476.37037,412.1851852,1473.066667,429.6333333,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7466,1476.275862,412.5517241,1473,429.0357143,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7467,1476.333333,412.8888887,1472.777778,427.8518515,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7468,1476.535888,412.7496394,1472.555658,426.6660494,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7469,1476.880009,412.4399863,1472.516133,425.8386883,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7470,1477.444444,411.5185185,1472.4,425.0666665,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7471,1477.785714,411.1071429,1472.21875,424.40625,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7472,1478.346154,410.6153846,1472.068966,423.5862068,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7473,1479,409.5925925,1472.16129,422.9677418,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7474,1479.714286,408.6428571,1472.25,422,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7475,1480.30303,407.7272727,1472.384615,421.4615385,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7476,1480.633333,406.9333333,1472.8,420.7666667,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7477,1481.206897,406.1724138,1473.1,420,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7478,1481.714286,405.2857143,1473.1875,419.78125,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7479,1482.241379,404.6896552,1473.481481,418.8518519,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7480,1483.275862,403.7586207,1473.714286,418.1785714,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7481,1483.740741,403.2222222,1473.857143,417.0357143,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7482,1483.517241,403.2068966,1474.142857,416.0357143,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7483,1484.307692,402.5769231,1474.592593,415.5185185,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7484,1485.615385,401.6538462,1475.266667,414.1,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7485,1486.62963,400.4074074,1475.642857,412.6428571,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7486,1487.39394,399.8181817,1476.076923,411.4999997,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7487,1487.933333,399.0333333,1476.464286,410.3571429,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7488,1488.827586,398.3103448,1476.689655,410.0689655,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7489,1489.428571,397.5714286,1477.269231,409.3846154,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7490,1490.566667,396.6666667,1478.111111,408.5925926,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7491,1491.222222,396.0740741,1478.535714,408.1071429,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7492,1491.464286,395.7857142,1479.321429,407.4285712,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7493,1492.107143,395.2857143,1480.04,406.6,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7494,1492.962963,394.5925926,1480.821429,405.6428571,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7495,1494.222222,393.7407407,1481.32,405,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7496,1494.580645,393.3870968,1482.222222,404.1481481,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7497,1495.035714,393.0357143,1482.695652,403.3478261,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7498,1495.333333,392.8,1483.434783,402.5652173,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7499,1495.437524,392.6562316,1484.153893,401.961498,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7500,1496.003681,392.1685191,1485.587109,400.9630203,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7501,1496.413737,391.8870732,1486.452477,400.302648,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7502,1496.71226,391.6254309,1487.378589,399.7522118,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7503,1496.879776,391.4510726,1488.252189,399.2001812,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7504,1496.861923,391.4689255,1488.159902,399.4316674,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7505,1496.937539,391.3627304,1488.508037,399.3361087,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7506,1496.937084,390.9935971,1488.457044,399.2833179,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7507,1496.94922,390.9818957,1487.979649,399.7695116,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7508,1497.808447,390.2583334,1488.543003,399.2699291,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7509,1498.214096,389.8539029,1488.488578,399.3761436,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7510,1499.156267,389.1562339,1488.379341,399.4827286,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7511,1499.000872,389.0991498,1488.927397,398.8504343,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7512,1500.000004,388.1034447,1489.142864,398.5714224,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7513,1500.269241,387.846146,1489.81483,397.8518354,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7514,1501.120003,386.919998,1490.629633,396.8518478,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7515,1501.807692,386.3076922,1491.5,395.9999998,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7516,1502.586207,385.2758619,1491.962963,395.5925922,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7517,1503.137931,384.7586207,1491.962963,395.5925925,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7518,1503.571429,384.1071429,1492.451613,395.0967742,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7519,1504.5,383.1538462,1493.142857,394.4642857,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7520,1505.5,382,1494.068966,393.5862069,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7521,1506.275862,380.7586207,1494.607143,393.0714285,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7522,1506.655173,380.2413784,1495.750001,392.2142843,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7523,1506.875,379.9583333,1496.407407,391.7407407,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7524,1507.038462,379.4615385,1497.074074,391.0740741,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7525,1507.137931,378.8965517,1497.44,390.4799999,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7526,1507.166667,378,1497.888889,389.9629629,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7527,1507.000263,377.4512135,1498.962066,388.8838947,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7528,1506.950487,377.225949,1499.622398,387.8369731,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7529,1506.7249,376.8609101,1499.779048,387.664662,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7530,1506.613609,376.0921974,1500.392595,386.7681228,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7531,1506.60489,375.3087001,1500.267419,386.6867327,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7532,1506.62069,374.1379308,1500.071429,387.1428567,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7533,1506.424242,373.3939394,1500.777778,386.6666666,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7534,1506.172414,373.3448275,1500.857143,386.4642856,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7535,1506.193549,372.225806,1501.740741,385.4814805,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7536,1505.966667,371.1333333,1502.068966,385.1724138,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7537,1505.9375,369.75,1502.75,384.2499999,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7538,1505.931034,368.9655172,1502.862069,384.1724138,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7539,1505.758621,368.0689655,1503.37931,383.5862069,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
7540,1505.821429,367.2142857,1503.678571,382.9642857,1729.921348,49.78651685,1605.784296,405.5149542,1600.829837,414.0445371,1681.230337,19.97003745,1751.342697,40.04494382,,
