Colony Treatment Time Ant Behavior LocationOrigin SourceDestination
6 3 0:00:00 OldUncoded Open old 
6 3 11:13:18 Yo*O E good 
6 3 11:13:41 LO*Y TB good old?
6 3 11:13:46 wp** L good 
6 3 11:13:50 BWYL TB good old?
6 3 11:13:59 GO** TB good old?
6 3 11:14:12 O*G* BC good old?
6 3 11:14:12 YO** TA good old?
6 3 11:14:21 LO*Y L good 
6 3 11:14:32 BWYL L good 
6 3 11:14:50 **WW E good 
6 3 11:14:54 P*Y* TB good old?
6 3 11:15:14 WGOW TB good old?
6 3 11:15:18 YO** L good 
6 3 11:15:30 PYGL TB good old?
6 3 11:15:38 GO** L good 
6 3 11:15:46 PYO* L good 
6 3 11:15:49 WOo*1 TB good old?
6 3 11:15:49 Y*yG TB good old?
6 3 11:15:56 WO**1 TB good old?
6 3 11:16:00 WGOW L good 
6 3 11:16:13 P*Y* L good 
6 3 11:16:15 WL** E good 
6 3 11:16:30 Yo*O L good 
6 3 11:16:42 WL** L good 
6 3 11:17:02 BWYL TB good old?
6 3 11:17:24 WO**1 L good 
6 3 11:17:42 WOo*1 L good 
6 3 11:17:48 Y*yG L good 
6 3 11:17:55 WGG* TB good old?
6 3 11:17:59 BWYL L good 
6 3 11:18:22 PYGL L good 
6 3 11:18:27 *Pyl BC good old?
6 3 11:18:27 wp** TA good old?
6 3 11:18:34 **WW L good 
6 3 11:18:38 PO** L good 
6 3 11:18:40 PO** FB good old
6 3 11:18:40 PYGL LB good old
6 3 11:18:46 PG** E good 
6 3 11:18:52 Y*PO TB good old?
6 3 11:18:56 P*Y* TB good old?
6 3 11:19:06 WGOW TB good old?
6 3 11:19:12 WW** BC good old?
6 3 11:19:12 YO** TA good old?
6 3 11:19:20 wp** L good 
6 3 11:19:25 *PWO E good 
6 3 11:19:35 GPGY E good 
6 3 11:19:40 P*Y* L good 
6 3 11:19:55 OO**1 E good 
6 3 11:20:08 WGOW L good 
6 3 11:20:11 OO**2 BC good old?
6 3 11:20:11 WO**1 TA good old?
6 3 11:20:21 WGG* L good 
6 3 11:20:34 YO** L good 
6 3 11:20:38 PG** L good 
6 3 11:20:40 Y*yG TB good old?
6 3 11:20:48 WOo*1 TB good old?
6 3 11:21:00 **** TA good old?
6 3 11:21:00 P*** BC good old?
6 3 11:21:18 BW** BC good old?
6 3 11:21:18 LO*Y TA good old?
6 3 11:21:22 Y*PO L good 
6 3 11:21:36 Y*yG L good 
6 3 11:21:40 WO**1 L good 
6 3 11:21:49 P*Y* TB good old?
6 3 11:22:08 LO*Y L good 
6 3 11:22:09 *PWO L good 
6 3 11:22:25 GO** TB good old?
6 3 11:22:31 P*Y* L good 
6 3 11:22:37 WOo*1 L good 
6 3 11:22:48 **** L good 
6 3 11:23:00 WGOW TB good old?
6 3 11:23:18 *W**2 BC good old?
6 3 11:23:18 BWYL TA good old?
6 3 11:23:44 **WW TB good old?
6 3 11:23:54 BWYL L good 
6 3 11:23:55 GO** L good 
6 3 11:24:10 WGOW L good 
6 3 11:24:20 Queen BC good old?
6 3 11:24:20 YO** TA good old?
6 3 11:25:28 WO**1 TB good old?
6 3 11:25:43 wp** TB good old?
6 3 11:25:48 **WW L good 
6 3 11:25:48 P*Y* TB good old?
6 3 11:26:00 Y*PO TB good old?
6 3 11:26:14 WGG* TB good old?
6 3 11:26:20 PG** TB good old?
6 3 11:26:29 YO** L good 
6 3 11:26:32 P*Y* L good 
6 3 11:26:34 *PWO TB good old?
6 3 11:26:36 PYGL TB good old?
6 3 11:26:50 BWYL TB good old?
6 3 11:26:57 WGOW TB good old?
6 3 11:27:02 W*GW BC good old?
6 3 11:27:02 Y*yG TA good old?
6 3 11:27:25 LO*Y TB good old?
6 3 11:27:36 PYO* E good 
6 3 11:27:43 Y*PO L good 
6 3 11:27:54 BWYL L good 
6 3 11:27:56 WGOW L good 
6 3 11:28:17 GO** TB good old?
6 3 11:28:21 PG** L good 
6 3 11:28:24 WO**1 L good 
6 3 11:28:36 WOo*1 TA good old?
6 3 11:28:36 wOo*2 BC good old?
6 3 11:28:43 WGG* L good 
6 3 11:28:51 Y*yG L good 
6 3 11:29:06 P*Y* TB good old?
6 3 11:29:12 PYO* L good 
6 3 11:29:21 WOo*1 L good 
6 3 11:29:23 YO** TB good old?
6 3 11:29:26 **** TB good old?
6 3 11:29:35 *PWO L good 
6 3 11:29:39 wp** L good 
6 3 11:29:41 GO** L good 
6 3 11:29:45 PYGL L good 
6 3 11:29:53 PB** L good 
6 3 11:29:56 PB** FB good old
6 3 11:29:56 PYGL LB good old
6 3 11:30:18 **** L good 
6 3 11:30:35 BWYL TB good old?
6 3 11:30:37 WGOW TB good old?
6 3 11:30:38 P*Y* L good 
6 3 11:30:39 YO** L good 
6 3 11:30:41 **WW TB good old?
6 3 11:31:05 BWYL L good 
6 3 11:31:25 YO** TB good old?
6 3 11:31:29 WGOW L good 
6 3 11:32:07 WB**2 BC good old?
6 3 11:32:07 WO**1 TA good old?
6 3 11:32:08 *PYW BC good old?
6 3 11:32:08 Y*yG TA good old?
6 3 11:32:12 *W**1 E good 
6 3 11:32:24 YO** L good 
6 3 11:32:42 **WW L good 
6 3 11:32:42 PG** TB good old?
6 3 11:33:40 LO*Y L good 
6 3 11:33:52 WL** TB good old?
6 3 11:34:02 Y*yG L good 
6 3 11:34:21 WOo*1 TB good old?
6 3 11:34:42 WL** L good 
6 3 11:35:09 WL** TB good old?
6 3 11:35:17 *W**1 L good 
6 3 11:35:21 PG** L good 
6 3 11:36:44 WOo*1 L good 
6 3 11:36:48 *OGL L good 
6 3 11:36:59 Yo*O E good 
6 3 11:38:10 PO** E good 
6 3 11:38:53 WGG* TB good old?
6 3 11:39:11 WO**1 L good 
6 3 11:39:27 **** E good 
6 3 11:39:58 P*Y* BC good old?
6 3 11:39:58 YO** TA good old?
6 3 11:40:05 *OGL E good 
6 3 11:40:08 BWYL E good 
6 3 11:41:12 Y*PO E good 
6 3 11:42:18 WL** L good 
6 3 11:42:30 wp** E mediocre 
6 3 11:43:42 GO** E good 
6 3 11:44:37 PYGL E good 
6 3 11:45:07 PG** E good 
6 3 11:45:11 LO*Y E good 
6 3 11:45:34 wp** L mediocre 
6 3 11:45:55 WGG* L good 
6 3 11:46:24 WOo*1 E good 
6 3 11:46:39 *PWO E good 
6 3 11:46:59 Y*yG E good 
6 3 11:47:03 *W**1 E good 
6 3 11:48:29 WO**1 E good 
6 3 11:48:47 *OGL L good 
6 3 11:48:50 WGOW E good 
6 3 11:49:44 *w**0 L good 
6 3 11:49:59 YO** L good 
6 3 11:51:00 PYO* E good 
6 3 11:51:18 **WW E good 
6 3 11:51:35 wp** E good 
6 3 11:54:55 **** L good 
6 3 11:56:04 Y*PO L good 
6 3 11:56:05 WGG* TB good old?
6 3 11:56:37 WL** E good 
6 3 11:57:59 WL** L good 
6 3 11:58:24 WL** E good 
6 3 11:59:37 Yo*O L good 
6 3 11:59:49 P*Y* L good 
6 3 12:00:31 PYGL L good 
6 3 12:01:48 PG** L good 
6 3 12:03:36 Y*PO E good 
6 3 12:03:59 WGG* L good 
6 3 12:04:42 *w**0 E mediocre 
6 3 12:06:23 WOo*1 L good 
6 3 12:07:10 PYO* L good 
6 3 12:07:15 YO** E good 
6 3 12:07:26 **** E good 
6 3 12:08:10 P*Y* E good 
6 3 12:08:33 WBPO L good 
6 3 12:09:11 WGG* TB good old?
6 3 12:09:32 WO**2 L good 
6 3 12:10:30 BWYL L good 
6 3 12:11:06 WGOW L good 
6 3 12:11:07 WBPO E good 
6 3 12:11:52 PB** E good 
6 3 12:12:12 WOo*1 E good 
6 3 12:13:38 GO** L good 
6 3 12:13:50 WGG* L good 
6 3 12:18:55 Y*PO L good 
6 3 12:19:33 *PWO L good 
6 3 12:20:32 WGG* TB good old?
6 3 12:20:38 PYGL E good 
6 3 12:20:39 PYO* E good 
6 3 12:21:34 *w**0 L mediocre 
6 3 12:22:20 Yo*O E good 
6 3 12:22:33 BWYL E good 
6 3 12:22:34 WGOW E good 
6 3 12:22:57 PG** E good 
6 3 12:23:19 GO** E good 
6 3 12:24:16 PO** L good 
6 3 12:24:58 YO** L good 
6 3 12:30:44 YO** TA good old?
6 3 12:30:44 YPP* BC good old?
6 3 12:31:04 *PWO E good 
6 3 12:31:31 *PWO L good 
6 3 12:32:07 PPWO L good 
6 3 12:34:51 P*Y* L good 
6 3 12:35:38 *W**1 L good 
6 3 12:37:31 WOo*1 L good 
6 3 12:37:46 **** L good 
6 3 12:38:09 P*Y* E good 
6 3 12:38:42 *OGL E good 
6 3 12:39:13 PPWO E good 
6 3 12:40:55 PO** E good 
6 3 12:41:40 *PWO TU good 
6 3 12:42:52 WGG* L good 
6 3 12:43:00 PO** L good 
6 3 12:43:15 PYO* L good 
6 3 12:44:31 YO** L good 
6 3 12:45:09 GO** L good 
6 3 12:47:10 **WW L good 
6 3 12:47:14 WOo*1 E good 
6 3 12:48:34 PO** E good 
6 3 12:49:01 **** E good 
6 3 12:49:59 WL** L good 
6 3 12:50:26 WGG* TU good 
6 3 12:51:55 WGOW L good 
6 3 12:52:57 WGG* L good 
6 3 12:53:55 **WW TU good 
6 3 12:54:24 P*Y* L good 
6 3 12:54:35 *W**1 E good 
6 3 12:55:16 *w**0 TU good 
6 3 12:56:10 YO** E good 
6 3 12:56:13 Y*PO E good 
6 3 12:58:08 **WW L good 
6 3 12:58:56 GPGY L good 
6 3 12:58:59 WGOW E good 
