SET,Treatment,Colony,Emigration,Leader,Follower,Time_Start,Time_Stop,Leaves_From,Arrives_at,Target,Success_or_Fail_or_Switch,BREAK_UP,X,Y,Nth_Tandem,Leader_Consist_Lead,Follower_Consist_Foll
2,Control,2_1,3,RRGW,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,4
2,Control,2_1,3,GRRW,YRBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,3
2,Control,2_1,3,YPRP,WBRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,3
2,Control,2_1,3,BWRY,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,3
2,Control,2_1,3,PWRP,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,2
2,Control,2_1,3,GGYY,GPPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,2
2,Control,2_1,3,BYYB,WBRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,3
2,Control,2_1,3,GRYG,GRRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,3,3
2,Control,2_1,3,YPRP,RBGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,3
2,Control,2_1,3,GGYY,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,3
2,Control,2_1,3,BYYB,BBYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,4,4
2,Control,2_1,3,GRRW,RBYY,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,1
2,Control,2_1,3,PPBP,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,3,2
2,Control,2_1,3,BBYG,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3,3
2,Control,2_1,3,BYYB,RBYY,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,4,1
2,Control,2_1,3,GRRW,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,4,2
2,Control,2_1,3,GRYG,GPPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,2
2,Control,2_1,3,PYWR,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2,4
2,Control,2_1,3,GRYG,WWGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3,1
2,Control,2_1,4,GRYG,GRRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3
2,Control,2_1,4,GRYG,YPRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3
2,Control,2_1,4,GRYG,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4
2,Control,2_1,4,GRYG,YPRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3
2,Control,2_1,4,RBGR,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4
2,Control,2_1,4,BWRY,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3
2,Control,2_1,4,RBGR,BYYB,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,2
2,Control,2_1,4,GRYG,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,4
2,Control,2_1,4,SAME,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2
2,Control,2_1,4,SAME,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,4
2,Control,2_1,4,BWRY,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,4
2,Control,2_1,4,BWRY,BYYB,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,2
2,Control,2_1,4,GRYG,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3,4
2,Control,2_1,4,BWRY,PWRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,2
2,Control,2_1,4,BWRY,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,4
2,Control,2_1,4,BYYB,PPBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,4
2,Control,2_1,4,PWRP,GGYY,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,3
2,Control,2_1,4,BWRY,WBRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,3
2,Control,2_1,4,BWRY,GGYY,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,3
2,Control,2_1,4,GRYG,BYYB,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,2
2,Control,2_1,4,BWRY,GGWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,4
2,Control,2_1,4,YPRP,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,4
2,Control,2_1,4,PPBP,GRRW,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,3,3
2,Control,2_1,4,RWYG,BBYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,4
2,Control,2_1,4,GGWB,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,4
2,Control,2_1,4,GGYY,YRBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,3
2,Control,2_1,4,GRRW,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,3
2,Control,2_1,4,GGYY,WYBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,3,3
2,Control,2_1,4,GGWB,GPPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,2
2,Control,2_1,4,SAME,BWRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,3
2,Control,2_1,4,PPBP,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,1
2,Control,2_1,4,GRYG,BBYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,4
2,Control,2_1,4,GRRW,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,4,3
2,Control,2_1,4,GGYY,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3,3
2,Control,2_1,4,GGWB,YRBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,3
2,Control,2_1,4,YPRP,RRGW,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,4
2,Control,2_1,4,GRYG,BYYB,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3,2
2,Control,2_1,4,YRBG,GGYY,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,3
2,Control,2_1,4,PPBP,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,3,3
2,Control,2_1,4,GRRW,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,4,2
2,Control,2_1,4,PPBP,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,3,2
2,Control,2_1,4,GRYG,BBYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,3,4
2,Control,2_1,4,PPBP,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,3,2
2,Control,2_1,4,RRGW,BBYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,3,4
2,Control,2_1,4,YPRP,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,4,2
2,Control,2_1,4,GRRW,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,4,3
2,Control,2_1,4,GRYG,WBRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,3,3
2,Control,2_1,4,RRGW,WBRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,3,3
2,Control,2_1,4,GRYG,BBYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,3,4
2,specialists_removed,2_1,5,WWPG,PPBP,10:53:25,10:54:09,o,NA,Right,Fail,33.43,43,33,1,0,4
2,specialists_removed,2_1,5,PPBP,YRBG,11:25:20,11:28:40,o,r,Right,Success,NA,58,9,2,3,3
2,specialists_removed,2_1,5,BYYB,YPGW,11:29:24,11:31:45,o,r,Right,Success,NA,58,9,3,4,0
2,specialists_removed,2_1,5,YRBG,RBYY,11:29:55,11:32:25,o,NA,Right,Fail,12.45,45,12,4,1,1
2,specialists_removed,2_1,5,PPBP,WWGY,11:32:18,11:34:27,o,r,Right,Success,NA,58,9,5,3,1
2,specialists_removed,2_1,5,WWPG,YRBG,11:34:19,11:35:34,o,NA,Right,Fail,15.39,39,15,6,0,3
2,specialists_removed,2_1,5,BYYB,WWPG,11:37:34,11:40:01,o,r,Right,Success,NA,58,9,7,4,2
2,specialists_removed,2_1,5,PYWR,PPBP,11:38:16,11:40:20,o,r,Right,Success,NA,58,9,8,2,4
2,specialists_removed,2_1,5,PYWR,BYYB,11:43:36,11:45:13,o,NA,Right,Fail,11.57,57,11,9,2,2
2,specialists_removed,2_1,5,PPBP,YRBG,11:44:22,11:46:19,o,r,Right,Success,NA,58,9,10,3,3
2,specialists_removed,2_1,5,GRRW,YPGW,11:47:14,11:48:42,o,NA,Right,Fail,10.59,59,10,11,4,0
2,specialists_removed,2_1,5,PPBP,YRBG,10:58:51,11:01:24,o,NA,Right,Fail,39.43,43,39,12,3,3
2,specialists_removed,2_1,5,PYWR,RGBP,11:50:03,11:51:56,o,r,Right,Success,NA,58,9,13,2,1
2,specialists_removed,2_1,5,PPBP,RBYY,11:50:35,11:52:50,o,NA,Right,Fail,9.62,62,9,14,3,1
2,specialists_removed,2_1,5,BYYB,YGGB,11:51:50,11:52:29,o,NA,Right,Fail,23.53,53,23,15,4,2
2,specialists_removed,2_1,5,GRRW,YPGW,11:52:44,11:54:13,o,r,Right,Success,NA,58,9,16,4,0
2,specialists_removed,2_1,5,YRBG,PYWR,11:59:16,12:01:32,o,r,Right,Success,NA,58,9,17,1,2
2,specialists_removed,2_1,5,PPBP,YGGB,12:04:09,12:06:52,o,NA,Right,Fail,10.59,59,10,18,3,2
2,specialists_removed,2_1,5,PYWR,WBRR,12:06:03,12:07:40,o,NA,Right,Fail,25.47,47,25,19,2,3
2,specialists_removed,2_1,5,YRBG,GBPB,12:07:17,12:07:56,o,NA,Right,Fail,29.39,39,29,20,1,0
2,specialists_removed,2_1,5,GRRW,BYYB,11:00:10,11:03:01,o,NA,Right,Fail,4.64,64,4,21,4,2
2,specialists_removed,2_1,5,PPBP,WWPG,11:06:47,11:11:20,o,NA,Left,Fail,37.35,35,37,22,3,2
2,specialists_removed,2_1,5,GRRW,RGBP,11:07:01,11:09:01,o,NA,Right,Fail,5.54,54,5,23,4,1
2,specialists_removed,2_1,5,BYYB,WYBW,11:13:46,11:17:05,o,NA,Right,Fail,5.54,54,5,24,4,3
2,specialists_removed,2_1,5,PPBP,YRBG,11:16:47,11:18:38,o,NA,Right,Fail,5.54,54,5,25,3,3
2,specialists_removed,2_1,5,GRRW,PYWR,11:20:59,11:22:48,o,NA,Right,Fail,5.55,55,5,26,4,2
2,specialists_removed,2_1,5,BYYB,WWPG,11:23:54,11:25:50,o,r,Right,Success,NA,58,9,27,4,2
2,Control,2_2,1,WWPG,BBWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3
2,Control,2_2,1,RWBW,RGBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2
2,Control,2_2,1,RWBW,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2
2,Control,2_2,1,WWPG,BPBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1
2,Control,2_2,1,RGYW,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4
2,Control,2_2,1,RWBW,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2
2,Control,2_2,1,BPGG,PWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,4
2,Control,2_2,1,RGYW,YRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,3
2,Control,2_2,1,RWBW,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,3
2,Control,2_2,1,WWPG,BYBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,1
2,Control,2_2,1,BBWP,PRPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,3
2,Control,2_2,1,YRBB,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,3
2,Control,2_2,1,BPBB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,4
2,Control,2_2,1,BPGG,GWWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,3
2,Control,2_2,1,YRBB,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,4
2,Control,2_2,1,BPGG,GRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,2
2,Control,2_2,1,WGPW,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,4
2,Control,2_2,1,YGGB,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,2
2,Control,2_2,1,BPGG,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,4
2,Control,2_2,1,BBWP,YRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,3
2,Control,2_2,1,WGPW,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,3
2,Control,2_2,1,PWBB,RPPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1
2,Control,2_2,1,BPGG,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,3,4
2,Control,2_2,1,PWGP,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,3
2,Control,2_2,1,YGGB,GWWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,3
2,Control,2_2,1,RYRY,BYBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1
2,Control,2_2,1,WGPW,RGBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,2
2,Control,2_2,1,WGPW,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,3
2,Control,2_2,1,PWGP,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,4,2
2,Control,2_2,1,WGPW,GRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,2
2,Control,2_2,1,YGGB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,4
2,Control,2_2,1,YGGB,RWYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,1
2,Control,2_2,1,YGGB,BYBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,1
2,Control,2_2,2,PRPB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4
2,Control,2_2,2,BPGG,BBWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3
2,Control,2_2,2,PWGP,RGBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2
2,Control,2_2,2,PRPB,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4
2,Control,2_2,2,WWPG,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2
2,Control,2_2,2,BPGG,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3
2,Control,2_2,2,YYYR,PWBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,2
2,Control,2_2,2,PGGY,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,3
2,Control,2_2,2,YYYR,RGBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2
2,Control,2_2,2,PGGY,YRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,3
2,Control,2_2,2,PGGY,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,4
2,Control,2_2,2,PRPB,PWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,4
2,Control,2_2,2,PRPB,PWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,4
2,Control,2_2,2,GGBG,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1,3
2,Control,2_2,2,RGYW,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,4
2,Control,2_2,2,RWBW,RGBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,2
2,Control,2_2,2,RGYW,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,4
2,Control,2_2,2,BPGG,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,2
2,Control,2_2,2,RGYW,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4,3
2,Control,2_2,2,BPGG,GWWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,3
2,Control,2_2,3,RGYW,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3
2,Control,2_2,3,YGGB,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1
2,Control,2_2,3,RGYW,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1
2,Control,2_2,3,YGGB,YRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3
2,Control,2_2,3,RYRY,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1
2,Control,2_2,3,YGGB,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3
2,Control,2_2,3,RGYW,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4
2,Control,2_2,3,RYRY,PWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,4
2,Control,2_2,3,YYYR,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,4
2,Control,2_2,3,YRBB,PRPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,3
2,Control,2_2,3,YYYR,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,3
2,Control,2_2,3,RWBW,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,4
2,Control,2_2,3,RGYW,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,4
2,Control,2_2,3,YGGB,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,4
2,Control,2_2,3,RWBW,BBWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,3
2,Control,2_2,3,YYYR,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,2
2,Control,2_2,3,YYYR,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,4
2,Control,2_2,3,PWBB,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,3
2,Control,2_2,3,PWBB,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,2
2,Control,2_2,3,YGGB,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,3
2,Control,2_2,3,RWBW,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,2
2,Control,2_2,3,YGGB,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,4
2,Control,2_2,3,RWBW,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,4
2,Control,2_2,3,YRBB,PRPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,3
2,Control,2_2,3,YGGB,WGPW,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,2
2,Control,2_2,3,YRBB,BWPR,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,3
2,Control,2_2,3,BBWP,GRBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,2
2,Control,2_2,3,BBWP,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,2
2,Control,2_2,3,YRBB,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3,4
2,Control,2_2,3,PWBB,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,4
2,Control,2_2,3,YGGB,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,1
2,Control,2_2,3,YYYR,RYRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,1
2,Control,2_2,3,YGGB,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,2
2,Control,2_2,3,PWGP,PYGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,1
2,Control,2_2,3,YGGB,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,3,4
2,Control,2_2,3,PWGP,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,3
2,Control,2_2,4,WWPG,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4
2,Control,2_2,4,WWPG,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2
2,Control,2_2,4,YRBB,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3
2,Control,2_2,4,YRBB,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4
2,Control,2_2,4,RGYW,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2
2,Control,2_2,4,WWPG,PRPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3
2,Control,2_2,4,RGYW,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,2
2,Control,2_2,4,RYRY,BPWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,1
2,Control,2_2,4,YRBB,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,3
2,Control,2_2,4,WGPW,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2
2,Control,2_2,4,RGYW,PWGP,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,4
2,Control,2_2,4,BPGG,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,3
2,Control,2_2,4,WGPW,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,2
2,Control,2_2,4,RWBW,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,4
2,Control,2_2,4,PWGP,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,4
2,Control,2_2,4,WGPW,PRPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,3
2,Control,2_2,4,WWPG,BPWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,1
2,Control,2_2,4,BPGG,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,2
2,Control,2_2,4,WGPW,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,4
2,Control,2_2,4,BPGG,RGRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,4
2,Control,2_2,4,PWGP,PGPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,2
2,Control,2_2,4,YRBB,RBPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,1
2,Control,2_2,4,BPGG,YGGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,3,3
2,Control,2_2,4,YRBB,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,3
2,Control,2_2,4,WGPW,PGGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,4
2,Control,2_2,4,SAME,BPGG,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2
2,Control,2_2,4,PWGP,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,2
2,Control,2_2,4,RWBW,GWWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,4,3
2,Control,2_2,4,WGPW,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,4
2,Control,2_2,4,GBPB,YRWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,1
2,Control,2_2,4,YRBB,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,3
2,Control,2_2,4,WGPW,RBPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,1
2,Control,2_2,4,BPGG,GWWY,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,3
2,Control,2_2,4,PWGP,BPWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,1
2,Control,2_2,4,WGPW,PBYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2,4
2,Control,2_2,4,YRBB,RWBW,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3,3
2,Control,2_2,4,YRBB,PRPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,3,3
2,Control,2_2,4,YGGB,PPPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3,1
2,Control,2_2,4,BPGG,YRWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,3,1
2,Control,2_2,4,YRBB,GGBG,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,3,3
2,Control,2_2,4,BPGG,RGYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,3,1
2,Control,2_2,4,BPGG,YRWB,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,3,1
2,Control,2_2,4,PGGY,WRWG,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2,3
2,Control,2_2,4,SAME,GBPB,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,1,4
2,Control,2_2,4,BPGG,YYYR,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3,2
2,Control,2_2,4,PGGY,WWPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2,2
2,leaders_removed,2_2,5,BPGG,GBPB,10:48:50,10:53:03,o,l,Left,Success,NA,18,9,1,3,4
2,leaders_removed,2_2,5,YYYR,PGPP,12:11:03,12:17:31,o,o,NA,Switch,NA,NA,NA,2,2,2
2,leaders_removed,2_2,5,YYYR,RWBW,12:06:44,12:11:03,o,38.33,NA,Switch,NA,NA,NA,3,2,3
2,leaders_removed,2_2,5,BPGG,RBPP,12:17:01,12:19:25,o,39.34,NA,Switch,NA,NA,NA,4,3,1
2,leaders_removed,2_2,5,YYYR,PBYP,12:17:50,12:19:25,o,NA,Left,Fail,39.34,34,39,5,2,4
2,leaders_removed,2_2,5,RWBW,RBPP,12:22:51,12:25:05,o,l,Left,Success,NA,18,9,6,4,1
2,leaders_removed,2_2,5,BPGG,PBYP,12:27:13,12:32:22,o,l,Left,Success,NA,18,9,7,3,4
2,leaders_removed,2_2,5,GBPB,RGRB,12:34:49,12:35:19,o,NA,Left,Fail,14.34,34,14,8,1,4
2,leaders_removed,2_2,5,BPGG,BPWW,12:36:30,12:38:01,o,43.44,NA,Switch,NA,NA,NA,9,3,1
2,leaders_removed,2_2,5,BPGG,PBYP,12:38:01,12:46:05,43.44,o,NA,Switch,NA,NA,NA,10,3,4
2,leaders_removed,2_2,5,GBPB,GRRW,12:41:14,12:41:42,o,NA,Left,Fail,20.3,3,20,11,1,0
2,leaders_removed,2_2,5,PGPP,GGBG,13:18:30,13:21:13,o,r,Right,Success,NA,58,9,12,0,3
2,leaders_removed,2_2,5,BPGG,RGRB,11:02:17,11:08:18,o,o,NA,Fail,NA,NA,NA,13,3,4
2,leaders_removed,2_2,5,YYYR,BPWW,13:19:47,13:22:17,o,r,Right,Success,NA,58,9,14,2,1
2,leaders_removed,2_2,5,GGBG,PBYP,13:36:02,13:37:09,o,o,NA,Fail,NA,NA,NA,15,1,4
2,leaders_removed,2_2,5,WWPG,RWBW,13:55:38,13:57:28,l,NA,Left,Fail,14.34,34,14,16,3,3
2,leaders_removed,2_2,5,GBPB,GGBG,11:34:29,11:34:52,o,NA,Left,Fail,37.33,33,37,17,1,3
2,leaders_removed,2_2,5,BPGG,RWBW,11:41:26,11:44:08,o,NA,Left,Fail,4.2,2,4,18,3,3
2,leaders_removed,2_2,5,GBPB,WWPG,11:43:40,11:45:40,o,NA,Left,Fail,19.24,24,19,19,1,2
2,leaders_removed,2_2,5,PGPP,YYYR,11:52:01,11:52:33,o,35.47,NA,Switch,NA,NA,NA,20,0,2
